candidate_id,beta_flex,beta_extend,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,kinematic_gate_pass
MYOLEG_V3_K0463,0.015,0.0025,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.314630669960493,11.789753524211054,17.865212079480465,6.247402574409696,141.23249587058237,24.003653986885904,True
MYOLEG_V3_K0464,0.015,0.005,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.371180414327203,11.78905180919876,17.89797162406506,6.246500352315689,110.64710342409822,23.076801874333775,True
MYOLEG_V3_K0465,0.015,0.0075,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418255555050578,11.788746620417744,17.924953109095192,6.269803586370374,135.34652626527935,23.65919192965898,True
MYOLEG_V3_K0466,0.015,0.01,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418600416398924,11.788837747280198,17.94607278312255,6.307481880338316,168.8268843037757,25.097482592513312,True
MYOLEG_V3_K0467,0.015,0.0125,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514885086683094,11.789333172803863,18.42832285967733,6.306130168758817,138.34003903761916,23.93858580689563,True
MYOLEG_V3_K0468,0.015,0.015,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616864610630216,11.790226339785995,19.1336424547948,6.31513158754543,107.57446725364329,23.254988991206336,True
MYOLEG_V3_K0469,0.015,0.0175,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.670776504568437,11.791509446637892,19.18761383075747,6.345004031774264,146.80403839323492,23.891524126411326,True
MYOLEG_V3_K0470,0.015,0.02,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69770847157522,11.793187017309654,19.236135979165837,6.377953118828405,169.39979209628154,24.77847126550664,True
MYOLEG_V3_K0471,0.015,0.0225,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.856772910770637,11.795262499253365,19.279124433876387,6.384919629270424,138.62039526569848,23.94649387747754,True
MYOLEG_V3_K0472,0.015,0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.968470969733104,11.797721305716204,19.316494728764795,6.408544601890231,129.22125481815627,23.789163497700148,True
MYOLEG_V3_K0473,0.015,0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032417606193224,11.800560445457613,19.741422595163087,6.44677704725359,155.56153811782542,24.51976261205462,True
MYOLEG_V3_K0474,0.015,0.03,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1233380058049,11.80379919336606,20.709464944166353,6.477620205065874,174.05830523484076,24.891062162483266,True
MYOLEG_V3_K0475,0.0175,-0.03,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.826181129143148,11.84518413113244,15.562447731862543,6.248747917567598,133.79963387771448,24.267667211564262,True
MYOLEG_V3_K0476,0.0175,-0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.745057055992522,11.839270118628304,16.045520479803653,6.239548257986946,162.80055942219457,24.295534718805616,True
MYOLEG_V3_K0477,0.0175,-0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63648689763539,11.833777781314787,16.09718079722128,6.220559460585501,133.02105938186398,23.485034283630323,True
MYOLEG_V3_K0478,0.0175,-0.0225,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.582100930702534,11.828675255932811,16.542566855703566,6.221717750943439,160.99737786428645,23.981029625097424,True
MYOLEG_V3_K0479,0.0175,-0.02,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53578196455092,11.823941217681927,16.09720206792273,6.230384086482354,145.30335060383544,24.595397068771735,True
MYOLEG_V3_K0480,0.0175,-0.0175,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.465887304463088,11.819614852857653,16.087660631715263,6.218255371310456,154.01699293376635,23.843893054658402,True
MYOLEG_V3_K0481,0.0175,-0.015,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40450123231412,11.815698922010048,16.223553991640394,6.206806691144678,123.24018981046099,23.12265774018367,True
MYOLEG_V3_K0482,0.0175,-0.0125,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.391788849990814,11.81218653181176,16.83351829494726,6.216741421920652,140.82080421526388,23.735964553052224,True
MYOLEG_V3_K0483,0.0175,-0.01,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.356304303139876,11.80906960874888,16.853202118937624,6.238962576215321,157.96667849559367,24.928899091093914,True
MYOLEG_V3_K0484,0.0175,-0.0075,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.297172258414612,11.806356272593078,16.86687724164785,6.223159427305298,146.64828316784107,23.585662061686556,True
MYOLEG_V3_K0485,0.0175,-0.005,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.31757034209829,11.804048190445702,16.87446243162595,6.220189993509278,116.06324038737841,23.008008292571223,True
MYOLEG_V3_K0486,0.0175,-0.0025,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.315198396421966,11.802138852580823,16.945534181989466,6.241548395724988,128.11485656355535,23.944171281079722,True
MYOLEG_V3_K0487,0.0175,0.0,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.290056421386033,11.800628315700278,17.826758226796514,6.287114668771354,171.58937243907474,26.24132022183679,True
MYOLEG_V3_K0488,0.0175,0.0025,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.314630669960493,11.799524043830576,17.865212079480465,6.26227321623683,141.23249587058237,23.97416359811388,True
MYOLEG_V3_K0489,0.0175,0.005,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.371180414327203,11.798822909903404,17.89797162406506,6.261373136903461,110.64710342409822,23.046125493328372,True
MYOLEG_V3_K0490,0.0175,0.0075,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418255555050578,11.798517973868567,17.924953109095192,6.284621223249581,135.34652626527935,23.629271640730394,True
MYOLEG_V3_K0491,0.0175,0.01,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418600416398924,11.798609025261719,17.94607278312255,6.322211209604789,168.8268843037757,25.06927896826101,True
MYOLEG_V3_K0492,0.0175,0.0125,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514885086683094,11.799104040505044,18.42832285967733,6.320862647881725,138.34003903761916,23.909015160417837,True
MYOLEG_V3_K0493,0.0175,0.015,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616864610630216,11.799996467909317,19.1336424547948,6.329843116228894,107.57446725364329,23.2245479716638,True
MYOLEG_V3_K0494,0.0175,0.0175,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.670776504568437,11.801278512493445,19.18761383075747,6.35964645804214,146.80403839323492,23.861895159225718,True
MYOLEG_V3_K0495,0.0175,0.02,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69770847157522,11.80295469467412,19.236135979165837,6.3925200738072965,169.39979209628154,24.749904116228876,True
MYOLEG_V3_K0496,0.0175,0.0225,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.856772910770637,11.805028459329591,19.279124433876387,6.399470726575678,138.62039526569848,23.91693300845772,True
MYOLEG_V3_K0497,0.0175,0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.968470969733104,11.807485232116063,19.316494728764795,6.423042178163917,129.22125481815627,23.75940688290207,True
MYOLEG_V3_K0498,0.0175,0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032417606193224,11.810322024660787,19.741422595163087,6.4611888383680585,155.56153811782542,24.49089369660684,True
MYOLEG_V3_K0499,0.0175,0.03,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1233380058049,11.813558096382229,20.709464944166353,6.4919635264790205,174.05830523484076,24.862624380454918,True
MYOLEG_V3_K0500,0.02,-0.03,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.826181129143148,11.854922162633736,15.571045841607292,6.263059321372416,133.79963387771448,24.291640468994665,True
MYOLEG_V3_K0501,0.02,-0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.745057055992522,11.849013010521924,16.045520479803653,6.253880714362279,162.80055942219457,24.319480505478673,True
MYOLEG_V3_K0502,0.02,-0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63648689763539,11.843525191395182,16.09718079722128,6.234935567301743,133.02105938186398,23.50980561567789,True
MYOLEG_V3_K0503,0.02,-0.0225,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.582100930702534,11.838426867282237,16.542566855703566,6.236091187445,160.99737786428645,24.005289139343194,True
MYOLEG_V3_K0504,0.02,-0.02,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53578196455092,11.833696730137643,16.09720206792273,6.2447375758167025,145.30335060383544,24.61905119524742,True
MYOLEG_V3_K0505,0.02,-0.0175,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.465887304463088,11.829373933203987,16.087660631715263,6.232636792606791,154.01699293376635,23.868291953670568,True
MYOLEG_V3_K0506,0.02,-0.015,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40450123231412,11.825461234017986,16.223553991640394,6.221214578115986,123.24018981046099,23.147816867975774,True
MYOLEG_V3_K0507,0.02,-0.0125,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.391788849990814,11.821951744275895,16.83351829494726,6.231126337408714,140.82080421526388,23.76047428077604,True
MYOLEG_V3_K0508,0.02,-0.01,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.356304303139876,11.818837396544096,16.853202118937624,6.253296374964154,157.96667849559367,24.952237067597988,True
MYOLEG_V3_K0509,0.02,-0.0075,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.297172258414612,11.81612630336485,16.86687724164785,6.237529541684218,146.64828316784107,23.610327817964507,True
MYOLEG_V3_K0510,0.02,-0.005,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.31757034209829,11.813820130001861,16.87446243162595,6.2345669521689695,116.06324038737841,23.033292651609628,True
MYOLEG_V3_K0511,0.02,-0.0025,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.315198396421966,11.811912371723325,16.945534181989466,6.255876269708479,128.11485656355535,23.968468101264857,True
MYOLEG_V3_K0512,0.02,0.0,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.290056421386033,11.81040308486463,17.826758226796514,6.301338935813916,171.58937243907474,26.263491994947064,True
MYOLEG_V3_K0513,0.02,0.0025,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.314630669960493,11.80929972702059,17.865212079480465,6.276553780580684,141.23249587058237,23.998430053084654,True
MYOLEG_V3_K0514,0.02,0.005,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.371180414327203,11.808599173523259,17.89797162406506,6.275655749422589,110.64710342409822,23.071368079026175,True
MYOLEG_V3_K0515,0.02,0.0075,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418255555050578,11.80829448994953,17.924953109095192,6.298851121073079,135.34652626527935,23.65389192194582,True
MYOLEG_V3_K0516,0.02,0.01,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418600416398924,11.808385465958505,17.94607278312255,6.3363566901317165,168.8268843037757,25.092486380830454,True
MYOLEG_V3_K0517,0.02,0.0125,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514885086683094,11.808880071384214,18.42832285967733,6.335011139620111,138.34003903761916,23.933347670661497,True
MYOLEG_V3_K0518,0.02,0.015,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616864610630216,11.809771760044523,19.1336424547948,6.343971579522945,107.57446725364329,23.249596841059013,True
MYOLEG_V3_K0519,0.02,0.0175,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.670776504568437,11.811052743558141,19.18761383075747,6.373708857251989,146.80403839323492,23.886275669797243,True
MYOLEG_V3_K0520,0.02,0.02,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69770847157522,11.812727538811798,19.236135979165837,6.406510315277246,169.39979209628154,24.77341071685914,True
MYOLEG_V3_K0521,0.02,0.0225,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.856772910770637,11.814799588112121,19.279124433876387,6.413445805962934,138.62039526569848,23.94125747145965,True
MYOLEG_V3_K0522,0.02,0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.968470969733104,11.81725432950953,19.316494728764795,6.436966082573156,129.22125481815627,23.78389245289682,True
MYOLEG_V3_K0523,0.02,0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032417606193224,11.820088777494881,19.741422595163087,6.475030712728435,155.56153811782542,24.514648658346392,True
MYOLEG_V3_K0524,0.02,0.03,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1233380058049,11.82332217603288,20.709464944166353,6.505739923702641,174.05830523484076,24.886024509094646,True
MYOLEG_V3_K0525,0.0225,-0.03,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.826181129143148,11.864657484607042,15.740797167303915,6.270788648520945,133.79963387771448,24.209512420752823,True
MYOLEG_V3_K0526,0.0225,-0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.745057055992522,11.858753183554128,16.045520479803653,6.2616213715667675,162.80055942219457,24.237446792763524,True
MYOLEG_V3_K0527,0.0225,-0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63648689763539,11.853269873927179,16.09718079722128,6.242699715651357,133.02105938186398,23.424936607441342,True
MYOLEG_V3_K0528,0.0225,-0.0225,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.582100930702534,11.848175742996357,16.542566855703566,6.243853898796675,160.99737786428645,23.922178028748846,True
MYOLEG_V3_K0529,0.0225,-0.02,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53578196455092,11.843449499440933,16.09720206792273,6.252489552346834,145.30335060383544,24.53801900581828,True
MYOLEG_V3_K0530,0.0225,-0.0175,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.465887304463088,11.839130263516124,16.087660631715263,6.240403801032838,154.01699293376635,23.78470213732644,True
MYOLEG_V3_K0531,0.0225,-0.015,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40450123231412,11.835220789752913,16.223553991640394,6.228995829052393,123.24018981046099,23.061615744111027,True
MYOLEG_V3_K0532,0.0225,-0.0125,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.391788849990814,11.831714194863112,16.83351829494726,6.238895226251021,140.82080421526388,23.676503817563635,True
MYOLEG_V3_K0533,0.0225,-0.01,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.356304303139876,11.82860241748308,16.853202118937624,6.261037754600196,157.96667849559367,24.872290398218194,True
MYOLEG_V3_K0534,0.0225,-0.0075,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.297172258414612,11.825893562940943,16.86687724164785,6.2452904652043655,146.64828316784107,23.525821444689967,True
MYOLEG_V3_K0535,0.0225,-0.005,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.31757034209829,11.823589294667443,16.87446243162595,6.2423315589983455,116.06324038737841,22.94666131162396,True
MYOLEG_V3_K0536,0.0225,-0.0025,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.315198396421966,11.821683112916194,16.945534181989466,6.263614460779888,128.11485656355535,23.88522886842487,True
MYOLEG_V3_K0537,0.0225,0.0,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.290056421386033,11.820175073657635,17.826758226796514,6.309021365900871,171.58937243907474,26.18754869674392,True
MYOLEG_V3_K0538,0.0225,0.0025,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.314630669960493,11.819072628067989,17.865212079480465,6.284266510254869,141.23249587058237,23.915295105611442,True
MYOLEG_V3_K0539,0.0225,0.005,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.371180414327203,11.818372653875471,17.89797162406506,6.283369581414899,110.64710342409822,22.98488024797157,True
MYOLEG_V3_K0540,0.0225,0.0075,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418255555050578,11.81806822227346,17.924953109095192,6.306536581740632,135.34652626527935,23.569541744182885,True
MYOLEG_V3_K0541,0.0225,0.01,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418600416398924,11.818159123044394,17.94607278312255,6.343996714687532,168.8268843037757,25.01298798120384,True
MYOLEG_V3_K0542,0.0225,0.0125,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514885086683094,11.818653319446872,18.42832285967733,6.342652784955213,138.34003903761916,23.849985863736773,True
MYOLEG_V3_K0543,0.0225,0.015,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616864610630216,11.819544270794982,19.1336424547948,6.3516024445161925,107.57446725364329,23.163774481881553,True
MYOLEG_V3_K0544,0.0225,0.0175,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.670776504568437,11.820824195294067,19.18761383075747,6.3813041620347235,146.80403839323492,23.80274900823923,True
MYOLEG_V3_K0545,0.0225,0.02,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69770847157522,11.82249760630722,19.236135979165837,6.414066777883046,169.39979209628154,24.692885078942822,True
MYOLEG_V3_K0546,0.0225,0.0225,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.856772910770637,11.82456794357374,19.279124433876387,6.420994106632772,138.62039526569848,23.857923302131898,True
MYOLEG_V3_K0547,0.0225,0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.968470969733104,11.827020657513414,19.316494728764795,6.444486834464513,129.22125481815627,23.700004961743108,True
MYOLEG_V3_K0548,0.0225,0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032417606193224,11.829852765474207,19.741422595163087,6.482507303672379,155.56153811782542,24.433270223567092,True
MYOLEG_V3_K0549,0.0225,0.03,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1233380058049,11.833083495995801,20.709464944166353,6.513181263119251,174.05830523484076,24.805864444581346,True
MYOLEG_V3_K0550,0.025,-0.03,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.826181129143148,11.874388455265521,15.908117305309878,6.278823960630456,133.79963387771448,24.089571316910636,True
MYOLEG_V3_K0551,0.025,-0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.745057055992522,11.868488995148304,16.045520479803653,6.269668432623026,162.80055942219457,24.117644611652718,True
MYOLEG_V3_K0552,0.025,-0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63648689763539,11.863010185600062,16.09718079722128,6.25077113594487,133.02105938186398,23.300957268845927,True
MYOLEG_V3_K0553,0.025,-0.0225,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.582100930702534,11.857920239081915,16.542566855703566,6.25192382900547,160.99737786428645,23.800788983163827,True
MYOLEG_V3_K0554,0.025,-0.02,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53578196455092,11.853197880964819,16.09720206792273,6.260548351093081,145.30335060383544,24.419691466352266,True
MYOLEG_V3_K0555,0.025,-0.0175,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.465887304463088,11.848882198587534,16.087660631715263,6.248478187055875,154.01699293376635,23.662607851698837,True
MYOLEG_V3_K0556,0.025,-0.015,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40450123231412,11.844975943483412,16.223553991640394,6.237084983589697,123.24018981046099,22.935672549785153,True
MYOLEG_V3_K0557,0.025,-0.0125,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.391788849990814,11.841472237370928,16.83351829494726,6.246971562149596,140.82080421526388,23.553848679250788,True
MYOLEG_V3_K0558,0.025,-0.01,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.356304303139876,11.838363024945119,16.853202118937624,6.269085564793086,157.96667849559367,24.755560673013154,True
MYOLEG_V3_K0559,0.025,-0.0075,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.297172258414612,11.8356564043364,16.86687724164785,6.253358541531147,146.64828316784107,23.402376572249512,True
MYOLEG_V3_K0560,0.025,-0.005,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.31757034209829,11.833354037147531,16.87446243162595,6.250403454708719,116.06324038737841,22.82008369687365,True
MYOLEG_V3_K0561,0.025,-0.0025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.315198396421966,11.831449428608023,16.945534181989466,6.271658964537127,128.11485656355535,23.763651080567882,True
MYOLEG_V3_K0562,0.025,0.0,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.290056421386033,11.829942634324924,17.826758226796514,6.317008045709747,171.58937243907474,26.076707256213787,True
MYOLEG_V3_K0563,0.025,0.0025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.314630669960493,11.828841099069983,17.865212079480465,6.2922846110199835,141.23249587058237,23.79387094548554,True
MYOLEG_V3_K0564,0.025,0.005,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.371180414327203,11.828141702963013,17.89797162406506,6.291388825276819,110.64710342409822,22.858514269206825,True
MYOLEG_V3_K0565,0.025,0.0075,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418255555050578,11.827837522802339,17.924953109095192,6.314526404331588,135.34652626527935,23.446327060175506,True
MYOLEG_V3_K0566,0.025,0.01,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418600416398924,11.827928348493604,17.94607278312255,6.351939418015114,168.8268843037757,24.89691792832571,True
MYOLEG_V3_K0567,0.025,0.0125,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514885086683094,11.828422136733781,18.42832285967733,6.350597169138356,138.34003903761916,23.728227499802475,True
MYOLEG_V3_K0568,0.025,0.015,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616864610630216,11.8293123523214,19.1336424547948,6.359535648720907,107.57446725364329,23.038389762077674,True
MYOLEG_V3_K0569,0.025,0.0175,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.670776504568437,11.830591220034222,19.18761383075747,6.389200486959982,146.80403839323492,23.680747769679318,True
MYOLEG_V3_K0570,0.025,0.02,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69770847157522,11.832263249718592,19.236135979165837,6.421922818386327,169.39979209628154,24.575303214890667,True
MYOLEG_V3_K0571,0.025,0.0225,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.856772910770637,11.83433187855119,19.279124433876387,6.428841681950239,138.62039526569848,23.73620565449219,True
MYOLEG_V3_K0572,0.025,0.025,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.968470969733104,11.836782569294337,19.316494728764795,6.452305836966691,129.22125481815627,23.5774720818112,True
MYOLEG_V3_K0573,0.025,0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032417606193224,11.839612342146129,19.741422595163087,6.490280502130375,155.56153811782542,24.314432923672907,True
MYOLEG_V3_K0574,0.025,0.03,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1233380058049,11.842840410252492,20.709464944166353,6.5209178970767345,174.05830523484076,24.688820656825296,True
MYOLEG_V3_K0575,0.0275,-0.03,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.826181129143148,11.88409812619937,16.072954779942982,6.300313332601192,133.79963387771448,24.239461917760696,True
MYOLEG_V3_K0576,0.0275,-0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.745057055992522,11.878203488514103,16.072954779942982,6.291189078019741,162.80055942219457,24.267361814668458,True
MYOLEG_V3_K0577,0.0275,-0.025,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63648689763539,11.87272916183314,16.09718079722128,6.272356618873541,133.02105938186398,23.45588790633668,True
MYOLEG_V3_K0578,0.0275,-0.0225,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.582100930702534,11.867643383714423,16.542566855703566,6.273505345821555,160.99737786428645,23.95248680306786,True
MYOLEG_V3_K0579,0.0275,-0.02,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53578196455092,11.862924896158669,16.09720206792273,6.282100239310059,145.30335060383544,24.567568034746234,True
MYOLEG_V3_K0580,0.0275,-0.0175,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.465887304463088,11.858612753716043,16.087660631715263,6.270071563744571,154.01699293376635,23.81518587316351,True
MYOLEG_V3_K0581,0.0275,-0.015,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40450123231412,11.854709704935546,16.223553991640394,6.258717668411421,123.24018981046099,23.093054002037398,True
MYOLEG_V3_K0582,0.0275,-0.0125,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.391788849990814,11.851208876524735,16.83351829494726,6.268570128719225,140.82080421526388,23.70712668028522,True
