candidate_index,candidate_id,beta_flex,beta_extend,included,inclusion_reason,finite,duration_s,sample_count,hip_min_deg,hip_max_deg,hip_rom_deg,knee_min_deg,knee_max_deg,knee_rom_deg,hip_min_error_deg,hip_max_error_deg,hip_rom_error_deg,knee_min_error_deg,knee_max_error_deg,knee_rom_error_deg,hip_q_max_abs_error_rad,hip_dq_max_abs_error_rad_s,hip_ddq_max_abs_error_rad_s2,max_knee_displacement_deg,rms_knee_displacement_deg,max_knee_displacement_fraction_of_rom,rms_knee_displacement_fraction_of_rom,joint_space_path_length_deg,signed_qspace_area_deg2,flex_coordination_slope,extension_coordination_slope,flex_knee_midpoint_time_s,extension_knee_midpoint_time_s,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,peak_dq_ratio,rms_dq_ratio,peak_ddq_ratio,rms_ddq_ratio,peak_jerk_ratio,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,kinematic_gate_pass,exclusion_reason
339,MYOLEG_V3_K0339,0.0025,0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,0.7840425397451867,0.20236836755298968,0.0077490560774447015,0.002000100439676028,267.1576970124579,670.1732154130555,1.2085742455822843,1.2232817832756753,4.563071875819731,19.087458454164246,28.371180414327203,11.740067244206562,17.89797162406506,6.18461499673041,110.64710342409822,23.18278700650453,1.0021702827992014,1.0006747047285602,1.0240452446388792,1.0069147341108553,0.7101520929505504,0.9828276014923919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
340,MYOLEG_V3_K0340,0.0025,0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,1.1762909835079256,0.2956442957068553,0.011625829381091888,0.0029219897011629335,267.06940334435944,656.8014078512088,1.2085742455822843,1.2237145147097868,4.563071875819731,19.073795922178714,28.418255555050578,11.739760782014686,17.924953109095192,6.20815053119409,135.34652626527935,23.762579645445506,1.003833143011663,1.0006485831606862,1.0255890095983258,1.010746545216184,0.8686772263027105,0.9742414022385879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
341,MYOLEG_V3_K0341,0.0025,0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421093008,119.50000779113599,101.17911037004298,0.0,0.0,0.0,5.540563563499745e-10,7.791135985257824e-06,7.79169003806146e-06,0.0,0.0,0.0,1.568271000147206,0.3904009284427355,0.0154999496949752,0.0038585134528190705,266.9830247211678,643.4176340189189,1.2085742455822843,1.2241445140582863,4.563071875819731,19.059951729088283,28.418600416398924,11.739852289114108,17.94607278312255,6.246200739417431,168.8268843037757,25.19496896452165,1.003845324732337,1.00065638284682,1.0267973868496876,1.0169414846451252,1.083559908252735,0.9656552029847839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
342,MYOLEG_V3_K0342,0.0025,0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420954502,119.5000097237683,101.17911230281379,0.0,0.0,0.0,6.925624518316909e-10,9.723768300773372e-06,9.724460852567063e-06,0.0,0.0,0.0,1.9596407771927744,0.48575007974835294,0.019368038727910555,0.004800893340323797,266.89855566730296,630.02271565031,1.2085742455822843,1.224571777995766,4.563071875819731,19.046343441477777,28.514885086683094,11.74034978175237,18.42832285967733,6.244835763383436,138.34003903761916,24.040772014970848,1.0072464393084224,1.000698787058699,1.0543896698187056,1.0167192534341178,0.8878901048577249,0.9570690037309799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
343,MYOLEG_V3_K0343,0.0025,0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420815992,119.50001165034739,101.1791142295314,0.0,0.0,0.0,8.31072100027086e-10,1.1650347389036142e-05,1.1651178454030742e-05,0.0,0.0,0.0,2.3500058180757577,0.5813779817873088,0.02322619748733111,0.005746028250617173,266.8159973353348,616.6174457491966,1.2085742455822843,1.2249963042923815,4.563071875819731,19.032584811943096,28.616864610630216,11.74124667494482,19.1336424547948,6.253925405240834,107.57446725364329,23.360165701955722,1.0108487162268054,1.0007752345195065,1.0947450348009313,1.0181991344483514,0.6904313868516242,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
344,MYOLEG_V3_K0344,0.0025,0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.6771441784856763,0.027070466412106926,0.006692529991173789,266.7353490476503,603.2026129084262,1.2085742455822843,1.2254180902470617,4.563071875819731,19.0186575345024,28.670776504568437,11.742535133806072,19.18761383075747,6.284088809806426,146.80403839323492,23.99391076345403,1.0127530747062652,1.000885057416064,1.0978330456695415,1.0231100264770545,0.942213504848452,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
345,MYOLEG_V3_K0345,0.0025,0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420538994,119.50001548536063,101.17911806482164,0.0,0.0,0.0,1.1080700801358034e-09,1.5485360634670542e-05,1.548646869764525e-05,0.0,0.0,0.0,3.126133388416065,0.7729748542073094,0.030897026251000714,0.007639669007824208,266.6566040564333,589.779011102059,1.2085742455822843,1.2258371351157586,4.563071875819731,19.004662112121984,28.69770847157522,11.74421970008056,19.236135979165837,6.317355617050195,169.39979209628154,24.877207779355757,1.0137044068890424,1.0010286428678552,1.1006092750870942,1.0285261822746725,1.0872369287559855,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
346,MYOLEG_V3_K0346,0.0025,0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,0.8688266318313301,0.03472489249100956,0.008587016584363477,266.5797562352474,576.3474081738736,1.2085742455822843,1.2262534430195817,4.563071875819731,18.99084984815852,28.856772910770637,11.746303834177459,19.279124433876387,6.324388877871557,138.62039526569848,24.048646483030385,1.0193231246048293,1.0012062858258253,1.1030688902627892,1.0296712647015687,0.8896894792288653,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
347,MYOLEG_V3_K0347,0.0025,0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,0.9646712403619253,0.038568182405246156,0.00953429330542723,266.5048068995283,562.908596772274,1.2085742455822843,1.226667019193628,4.563071875819731,18.976893658031347,28.968470969733104,11.748772886811174,19.316494728764795,6.348239119686585,129.22125481815627,23.891988794615017,1.0232686945001872,1.0014167376455474,1.1052070584069253,1.0335543131869398,0.8293641832726357,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
348,MYOLEG_V3_K0348,0.0025,0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.0604887469868098,0.04239681947856823,0.01048130216578635,266.4317552263965,549.4633269136667,1.2085742455822843,1.2270778628092935,4.563071875819731,18.962778984041407,29.032417606193224,11.751623852277527,19.741422595163087,6.386832572042138,155.56153811782542,24.619536697371295,1.0255275155224148,1.0016597421332467,1.1295196101328782,1.0398376979792925,0.9984206405616615,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
349,MYOLEG_V3_K0349,0.0025,0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.1562641003006735,0.04620728848902478,0.011427894405420965,266.36059612697704,536.0123472131074,1.2085742455822843,1.227485975564794,4.563071875819731,18.948749014913556,29.1233380058049,11.75487608338891,20.709464944166353,6.417963814745323,174.05830523484076,24.989353817542117,1.0287391451148529,1.0019369488424925,1.1849068453418639,1.0449061633543546,1.11713606531725,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
350,MYOLEG_V3_K0350,0.005,-0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.1624604724019172,0.04649760958710194,0.011489136024918876,268.6275708824668,848.5962757801357,1.208544144643524,1.2169413400568079,4.556300888821282,19.268770856157552,28.826181129143148,11.796426533251259,15.562447731862543,6.171039977498008,133.79963387771448,24.029911621632312,1.018242514845305,1.0054785370874715,0.8904165751010031,1.0047045905710925,0.8587490055666653,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
351,MYOLEG_V3_K0351,0.005,-0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.0669150970041614,0.04263957737968015,0.010544816763698256,268.5132600869059,835.479098090299,1.208544144643524,1.217411322068233,4.556300888821282,19.256576662939548,28.745057055992522,11.790488064359659,16.045520479803653,6.161724298467204,162.80055942219457,24.0580545332518,1.0153769260984182,1.0049723665961932,0.9180559278016515,1.0031879085335973,1.0448819212560798,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
352,MYOLEG_V3_K0352,0.005,-0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,0.971426643708776,0.038766836288394266,0.009601060090017152,268.4007329400713,822.3383506478856,1.208544144643524,1.217878737732475,4.556300888821282,19.244230170288734,28.63648689763539,11.784972992395952,16.09718079722128,6.142494922200019,133.02105938186398,23.239273137418046,1.0115418446983726,1.004502284705345,0.9210117098030558,1.0000571813498638,0.8537519808761325,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
353,MYOLEG_V3_K0353,0.005,-0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742289386,119.49998211453203,101.17908469163817,0.0,0.0,0.0,1.2467964438656054e-09,1.788546796888113e-05,1.7886714772430423e-05,0.0,0.0,0.0,3.529714758737285,0.8760392435179706,0.03488580812429997,0.008658302171039392,268.29000374723364,809.1748409548786,1.208544144643524,1.2183435693584845,4.556300888821282,19.23169443870321,28.582100930702534,11.779849326892075,16.542566855703566,6.143667930396133,160.99737786428645,23.740403588229682,1.0096207402865913,1.004065564679934,0.9464947916179798,1.0002481583527207,1.0333087926545101,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
354,MYOLEG_V3_K0354,0.005,-0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422755316,119.49998412614971,101.1790867033944,0.0,0.0,0.0,1.1082512685334223e-09,1.5873850287562163e-05,1.5874958535277983e-05,0.0,0.0,0.0,3.136880825625255,0.7808157105410714,0.031003248157850178,0.007717163827742086,268.18108228389326,795.9894232667388,1.208544144643524,1.218805799233494,4.556300888821282,19.21896131637431,28.53578196455092,11.775095658768981,16.09720206792273,6.152444207927918,145.30335060383544,24.360840248701884,1.0079845908303746,1.0036603816987375,0.9210129268214491,1.0016770206444028,0.932581833150526,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
