subject_i,subject_j,all_candidate_kendall_tau_b,all_candidate_rank_inversion_rate,all_candidate_crossover_exists,deterministic_subset_count,subset_kendall_tau_b,subset_rank_inversion_rate,subset_crossover_exists
MYOLEG_VP_010,MYOLEG_VP_019,0.9972875455039664,0.001356227248016817,True,512,0.9974620841487282,0.0012689579256359163,True
MYOLEG_VP_010,MYOLEG_VP_021,0.9941128392263027,0.0029435803868486654,True,512,0.9943126223091979,0.002843688845401038,True
MYOLEG_VP_010,MYOLEG_VP_022,0.9954604921360839,0.0022697539319580518,True,512,0.9957956213307242,0.002102189334637905,True
MYOLEG_VP_010,MYOLEG_VP_023,0.9844332313871852,0.007783384306407404,True,512,0.9849712573385521,0.007514371330723968,True
MYOLEG_VP_010,MYOLEG_VP_025,0.9870956785011596,0.006452160749420177,True,512,0.9871575342465756,0.006421232876712202,True
MYOLEG_VP_010,MYOLEG_VP_026,0.9826343611209869,0.00868281943950655,True,512,0.9828002690802349,0.00859986545988256,True
MYOLEG_VP_010,MYOLEG_VP_027,0.9952801289171894,0.002359935541405289,True,512,0.9957038894324854,0.0021480552837572775,True
MYOLEG_VP_010,MYOLEG_VP_029,0.9915173755331763,0.0042413122334118425,True,512,0.9921875000000001,0.0039062499999999445,True
MYOLEG_VP_010,MYOLEG_VP_030,0.976243199019418,0.011878400490290986,True,512,0.9763637475538163,0.011818126223091863,True
MYOLEG_VP_010,MYOLEG_VP_031,0.9841168440608772,0.007941577969561409,True,512,0.9843444227005873,0.007827788649706346,True
MYOLEG_VP_011,MYOLEG_VP_013,0.9979300597991757,0.001034970100412147,True,512,0.9978443003913896,0.0010778498043051976,True
MYOLEG_VP_011,MYOLEG_VP_014,0.9965997425900222,0.0017001287049889235,True,512,0.9962389921722115,0.0018805039138942714,True
MYOLEG_VP_011,MYOLEG_VP_015,0.982647524744285,0.00867623762785752,True,512,0.9829225782778866,0.008538710861056675,True
MYOLEG_VP_011,MYOLEG_VP_017,0.9962072364321618,0.0018963817839190988,True,512,0.9956733121330725,0.002163343933463735,True
MYOLEG_VP_011,MYOLEG_VP_018,0.9944468355962357,0.0027765822018821495,True,512,0.9941903131115462,0.0029048434442269233,True
MYOLEG_VP_011,MYOLEG_VP_019,0.9874478593736598,0.006276070313170123,True,512,0.9872339774951079,0.006383011252446058,True
MYOLEG_VP_011,MYOLEG_VP_021,0.990735614560478,0.004632192719761008,True,512,0.9905669031311156,0.0047165484344421915,True
MYOLEG_VP_011,MYOLEG_VP_022,0.9842254619361784,0.007887269031910782,True,512,0.984466731898239,0.0077666340508805165,True
MYOLEG_VP_011,MYOLEG_VP_023,0.9963741770712341,0.0018129114643829491,True,512,0.9959332191780824,0.002033390410958791,True
MYOLEG_VP_011,MYOLEG_VP_025,0.9918054071201176,0.004097296439941223,True,512,0.9914230675146773,0.004288466242661326,True
MYOLEG_VP_011,MYOLEG_VP_026,0.9900164635206686,0.004991768239665684,True,512,0.9892367906066538,0.005381604696673092,True
MYOLEG_VP_011,MYOLEG_VP_027,0.989551233739014,0.005224383130493004,True,512,0.9891756360078279,0.005412181996086063,True
MYOLEG_VP_011,MYOLEG_VP_029,0.9765117944805934,0.011744102759703279,True,512,0.977128180039139,0.011435909980430481,True
MYOLEG_VP_011,MYOLEG_VP_030,0.9902384468075426,0.004880776596228709,True,512,0.9895272749510765,0.005236362524461746,True
MYOLEG_VP_011,MYOLEG_VP_031,0.9983269969908893,0.0008365015045553315,True,512,0.9981806506849317,0.0009096746575341652,True
MYOLEG_VP_013,MYOLEG_VP_014,0.9976517822413011,0.0011741088793494336,True,512,0.9973244863013699,0.0013377568493150305,True
MYOLEG_VP_013,MYOLEG_VP_015,0.9831994618020244,0.008400269098987778,True,512,0.9834576810176127,0.00827115949119367,True
MYOLEG_VP_013,MYOLEG_VP_017,0.9947128127192252,0.0026435936403874094,True,512,0.9940680039138945,0.0029659980430527533,True
MYOLEG_VP_013,MYOLEG_VP_018,0.9935951132026647,0.0032024433986676537,True,512,0.9932577054794522,0.003371147260273877,True
MYOLEG_VP_013,MYOLEG_VP_019,0.9886702060988217,0.005664896950589138,True,512,0.988441780821918,0.005779109589040987,True
MYOLEG_VP_013,MYOLEG_VP_021,0.9919316340390438,0.004034182980478085,True,512,0.991682974559687,0.004158512720156493,True
MYOLEG_VP_013,MYOLEG_VP_022,0.9854620800431019,0.007268959978449063,True,512,0.9856745352250491,0.007162732387475446,True
MYOLEG_VP_013,MYOLEG_VP_023,0.9948614537639421,0.0025692731180289585,True,512,0.9942973336594914,0.002851333170254322,True
