record_type,metric,dimension,inward_step_count,subject_id,boundary_candidate_id,inward_candidate_id,inward_delta_from_boundary,slope_toward_boundary_per_unit,improves_toward_boundary,improvement_support_fraction
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_011,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.0001643753676772164,-0.03287507353544328,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_013,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00015730801228885927,-0.03146160245777185,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_014,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.0001512540417797359,-0.03025080835594718,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_015,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00014396174644826232,-0.028792349289652464,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_017,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00014766673890476145,-0.02953334778095229,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_018,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00014955694785989682,-0.029911389571979363,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_019,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00015148228535144526,-0.03029645707028905,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_021,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.0001655517169172338,-0.03311034338344676,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_022,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00013916750701015168,-0.027833501402030336,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_023,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00014146964722960842,-0.028293929445921684,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_025,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00012336047181926713,-0.024672094363853425,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_026,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00011704478857477163,-0.023408957714954326,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_027,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00016617705484267553,-0.033235410968535106,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_029,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.0001551449270281724,-0.03102898540563448,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_030,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00012851190548068825,-0.02570238109613765,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,2,MYOLEG_VP_031,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.0001518775845238407,-0.03037551690476814,True,
SUMMARY,KNEE_NORMALIZED_RMS,phase,2,ALL_DEVELOPMENT,MYOLEG_V2_P20850,MYOLEG_V2_P20852,0.00015040549481981635,-0.03008109896396327,,1.0
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_001,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00018638064519749253,-0.024850752692999006,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_002,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00023868175515340262,-0.03182423402045369,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_003,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00021480812602714394,-0.02864108347028586,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_005,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00024478746251499484,-0.032638328335332645,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_006,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00022447091081123638,-0.02992945477483152,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_007,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00024025143000327986,-0.03203352400043732,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_009,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00020816285130842438,-0.027755046841123253,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_010,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00023661913167083437,-0.03154921755611125,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_011,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.0002469033467217274,-0.03292044622956366,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_013,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.0002364891419222026,-0.031531885589627016,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_014,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.0002277365281264654,-0.030364870416862054,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_015,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00021769008643468535,-0.029025344857958046,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_017,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00022280766000659646,-0.02970768800087953,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_018,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00022565622482328962,-0.030087496643105283,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_019,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00022811540353873117,-0.03041538713849749,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_021,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00024834740459256377,-0.03311298727900851,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_022,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.0002103841297981246,-0.028051217306416614,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_023,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.0002136211914705033,-0.02848282552940044,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_025,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00018747847470812484,-0.024997129961083314,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_026,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00017840901991583724,-0.023787869322111632,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_027,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.0002492837405120296,-0.03323783206827062,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_029,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00023360677805694952,-0.03114757040759327,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_030,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.0001950041537597258,-0.026000553834630107,True,
SUBJECT,KNEE_NORMALIZED_RMS,phase,3,MYOLEG_VP_031,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.00022879543772946764,-0.03050605836392902,True,
SUMMARY,KNEE_NORMALIZED_RMS,phase,3,ALL_DEVELOPMENT,MYOLEG_V2_P20850,MYOLEG_V2_P20853,0.0002266963764748775,-0.03022618352998367,,1.0
