Frame,Nose_X,Nose_Y,Nose_Z,LEye_X,LEye_Y,LEye_Z,REye_X,REye_Y,REye_Z,LEar_X,LEar_Y,LEar_Z,REar_X,REar_Y,REar_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,RElbow_X,RElbow_Y,RElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RWrist_X,RWrist_Y,RWrist_Z,LHip_X,LHip_Y,LHip_Z,RHip_X,RHip_Y,RHip_Z,LKnee_X,LKnee_Y,LKnee_Z,RKnee_X,RKnee_Y,RKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,RAnkle_X,RAnkle_Y,RAnkle_Z
1200,-55.83,1668.05,255.47,-22.59,1671.45,262.86,-96.48,1703.88,267.87,48.22,1629.93,214.23,-134.18,1723.28,247.35,173.08,1452.64,126.73,-179.80,1643.87,186.50,318.56,1265.43,20.01,-324.88,1801.84,333.47,291.56,1080.01,-113.38,-449.29,1995.39,525.98,133.51,1098.27,-21.22,-85.12,1095.90,20.09,172.06,839.69,-151.66,-127.18,744.12,-134.93,198.73,598.55,-275.42,-105.70,472.28,-251.87
1201,-54.94,1666.62,256.10,-22.07,1670.12,263.85,-95.91,1702.08,268.29,46.98,1631.80,216.20,-136.53,1725.59,247.30,169.70,1454.18,127.07,-181.48,1646.36,185.67,316.38,1267.70,20.72,-322.95,1808.21,331.94,292.89,1082.02,-112.96,-445.46,2001.49,525.93,130.67,1097.21,-20.36,-84.32,1098.82,21.72,171.39,840.69,-150.38,-127.75,743.80,-131.54,196.49,602.65,-274.12,-108.57,474.36,-250.47
1202,-53.85,1665.35,255.78,-21.45,1669.03,263.69,-95.15,1700.83,268.01,45.86,1633.46,217.78,-137.09,1726.28,247.41,169.29,1454.30,127.05,-181.87,1647.42,185.63,315.58,1267.40,20.90,-320.42,1810.62,333.17,292.84,1082.12,-113.46,-438.55,2005.38,528.40,130.50,1097.05,-19.83,-83.85,1099.51,22.66,171.13,839.70,-149.43,-127.64,744.37,-131.02,195.65,605.20,-274.10,-107.46,472.39,-249.42
1203,-53.03,1665.11,256.35,-19.70,1667.85,264.29,-94.19,1700.42,268.66,50.38,1631.05,217.23,-137.12,1727.45,247.92,172.54,1452.08,127.03,-180.85,1647.23,186.32,318.91,1265.69,20.10,-316.67,1813.46,335.12,290.00,1081.53,-114.62,-431.70,2008.29,532.12,131.64,1097.59,-20.28,-84.33,1099.85,21.66,171.03,838.74,-149.98,-127.78,743.51,-131.63,195.44,605.31,-274.10,-107.84,471.96,-248.70
1204,-51.83,1664.20,254.84,-18.42,1667.09,262.75,-92.26,1698.33,267.75,52.45,1629.34,215.16,-136.04,1726.17,247.47,173.29,1451.78,126.25,-178.06,1645.48,186.17,319.36,1264.80,19.94,-312.81,1815.30,332.20,289.27,1079.59,-113.08,-427.02,2011.43,528.39,131.55,1094.78,-21.14,-83.67,1099.52,21.09,170.64,837.04,-149.93,-128.27,741.53,-129.70,195.55,603.82,-274.27,-107.78,472.85,-249.62
1205,-51.23,1662.31,256.32,-18.14,1664.03,263.77,-91.71,1695.89,268.87,52.09,1628.24,215.45,-136.57,1725.58,247.56,172.86,1452.51,126.30,-177.14,1641.87,184.68,318.61,1264.76,20.90,-310.05,1816.27,328.13,290.00,1079.77,-112.74,-422.10,2014.18,523.78,131.55,1094.05,-20.62,-84.05,1099.60,20.80,170.99,838.02,-148.96,-128.49,742.52,-130.20,195.23,606.24,-274.52,-107.42,474.90,-251.85
1206,-50.42,1660.29,257.36,-17.63,1661.75,264.93,-91.32,1694.90,269.15,51.90,1627.11,216.12,-137.11,1727.29,247.30,171.31,1454.53,127.61,-176.37,1640.53,183.83,318.21,1267.74,22.11,-307.86,1815.42,324.26,292.18,1081.56,-110.41,-414.99,2014.18,521.80,130.84,1093.53,-20.25,-84.74,1099.91,20.48,170.46,838.71,-147.70,-128.82,743.54,-130.23,193.43,609.52,-273.38,-107.88,476.05,-252.08
1207,-49.71,1657.91,258.98,-17.28,1659.36,266.31,-90.63,1693.53,270.01,49.97,1626.60,217.85,-136.76,1727.26,247.24,169.55,1455.86,127.39,-175.55,1637.06,184.83,315.08,1267.69,22.44,-305.99,1816.15,320.89,295.27,1080.75,-110.07,-408.54,2018.10,517.61,130.59,1095.94,-19.62,-84.82,1100.90,21.20,170.57,839.81,-145.63,-129.13,746.19,-129.45,191.02,615.50,-272.03,-109.69,476.61,-249.89
1208,-48.89,1656.17,259.34,-16.10,1657.49,266.61,-89.68,1692.54,269.83,50.34,1625.45,217.45,-136.35,1726.61,246.87,168.12,1456.60,127.93,-174.58,1636.97,186.91,312.10,1267.46,22.59,-302.97,1820.48,318.97,295.73,1081.23,-111.38,-401.32,2024.76,515.43,130.28,1096.67,-19.56,-84.74,1101.15,21.98,170.74,842.16,-145.46,-129.45,748.20,-129.45,190.08,621.51,-272.20,-110.08,477.46,-249.24
1209,-49.37,1659.01,259.50,-16.58,1659.78,266.56,-90.60,1695.70,269.71,50.73,1625.27,216.61,-136.77,1727.24,246.64,168.02,1456.08,127.55,-172.96,1635.53,187.40,311.96,1266.63,22.73,-300.16,1820.82,318.11,294.43,1081.35,-112.42,-394.70,2024.93,516.61,130.12,1097.47,-19.95,-85.36,1101.69,21.32,170.87,843.47,-145.73,-129.50,748.22,-130.17,189.81,623.93,-272.43,-109.43,476.88,-249.77
1210,-50.78,1657.21,261.34,-18.71,1659.12,268.01,-91.51,1694.66,271.41,47.83,1626.60,218.38,-136.21,1725.41,246.54,167.99,1456.60,127.29,-170.86,1630.96,188.25,313.25,1268.19,22.42,-297.22,1820.76,313.18,295.88,1081.92,-111.39,-387.20,2025.20,513.44,130.74,1095.99,-20.15,-84.45,1099.01,21.55,170.47,842.62,-146.11,-129.22,747.74,-130.27,188.81,624.12,-271.34,-109.15,474.23,-248.29
1211,-50.89,1655.05,261.77,-19.18,1657.94,268.34,-91.61,1692.88,271.59,47.37,1626.10,218.09,-136.07,1721.96,246.64,167.25,1456.38,126.67,-169.87,1628.16,188.26,313.24,1267.94,22.86,-295.87,1820.36,309.86,295.47,1082.60,-112.17,-379.27,2023.92,513.83,131.06,1095.04,-20.80,-84.50,1099.33,21.34,171.32,845.56,-146.79,-129.97,750.69,-130.19,188.14,624.72,-270.80,-109.19,476.18,-249.74
1212,-46.12,1654.18,261.83,-14.34,1656.14,268.11,-86.01,1691.58,271.71,54.84,1620.78,214.96,-131.66,1718.14,247.50,174.21,1452.26,124.60,-167.80,1625.10,189.69,318.43,1262.77,20.24,-294.70,1826.48,315.80,290.98,1079.29,-115.71,-371.88,2031.09,521.17,131.48,1095.27,-21.63,-84.47,1100.19,21.69,171.68,846.38,-146.54,-130.76,752.50,-129.28,187.59,624.78,-270.46,-109.92,477.20,-249.39
1213,-48.71,1654.10,263.37,-16.62,1656.63,269.32,-88.99,1691.85,272.56,54.41,1621.94,215.66,-133.16,1717.59,248.47,174.94,1452.54,124.97,-167.12,1626.01,189.84,320.01,1263.72,20.54,-293.21,1830.02,314.33,290.06,1080.85,-115.69,-368.45,2032.59,522.43,130.91,1094.13,-20.49,-84.00,1100.80,22.47,171.40,846.70,-145.97,-131.40,753.94,-127.64,186.38,623.50,-269.18,-111.30,477.90,-247.99
1214,-50.35,1655.25,264.23,-18.21,1657.58,269.99,-90.39,1692.91,272.88,52.15,1622.91,216.19,-133.92,1718.03,248.92,171.60,1454.74,125.93,-166.54,1626.23,190.95,315.90,1265.25,21.67,-291.70,1832.49,313.63,292.21,1081.17,-114.17,-362.06,2035.06,520.82,130.54,1094.02,-19.95,-83.17,1099.65,22.47,170.54,845.68,-144.55,-131.00,751.74,-125.92,183.46,624.39,-266.36,-115.18,483.62,-246.67
1215,-49.71,1654.32,264.66,-17.36,1656.59,270.30,-90.06,1692.96,272.99,51.97,1623.31,216.14,-134.51,1720.52,248.51,168.23,1458.03,127.79,-166.16,1626.96,191.91,312.74,1268.75,23.43,-290.13,1832.53,314.78,294.68,1082.56,-110.38,-356.01,2033.81,518.25,130.52,1093.67,-19.92,-83.71,1100.18,22.22,170.60,847.50,-145.01,-131.61,753.00,-125.67,182.59,626.06,-265.91,-116.12,487.01,-247.43
1216,-47.20,1649.18,266.10,-14.30,1651.88,271.23,-86.76,1687.96,274.42,55.34,1620.00,216.90,-133.33,1717.04,250.20,171.48,1455.90,127.32,-164.71,1625.73,193.80,314.41,1265.89,22.12,-288.22,1836.43,315.64,293.82,1080.14,-111.95,-351.20,2037.46,516.24,131.49,1093.16,-19.98,-82.50,1101.52,22.41,170.76,849.74,-144.19,-132.06,757.01,-125.62,181.91,629.13,-266.15,-116.30,488.96,-248.40
1217,-47.44,1646.23,266.73,-14.16,1649.98,271.12,-86.99,1686.05,275.10,55.29,1620.94,217.41,-134.04,1714.94,251.52,171.95,1457.74,128.57,-163.70,1625.22,195.40,313.00,1266.57,22.94,-287.57,1840.12,314.94,294.76,1079.99,-110.30,-349.12,2038.42,512.89,132.06,1092.13,-20.06,-81.34,1100.30,22.60,170.61,850.82,-143.58,-132.03,758.13,-125.05,181.58,630.25,-266.15,-115.80,490.07,-249.23
1218,-45.10,1646.80,267.02,-11.68,1649.90,271.25,-85.20,1687.88,275.60,56.75,1621.52,217.01,-134.35,1720.07,251.29,168.48,1460.57,130.80,-164.46,1628.68,196.04,310.06,1270.13,24.54,-286.12,1838.58,314.57,293.53,1083.60,-109.00,-349.10,2039.73,511.84,131.46,1093.05,-17.78,-81.27,1101.01,24.80,170.23,847.19,-143.51,-130.59,754.98,-125.46,180.32,626.85,-264.60,-116.07,489.72,-247.11
1219,-43.35,1645.93,267.55,-9.93,1649.22,271.31,-83.82,1687.47,276.30,56.66,1622.65,217.03,-133.88,1718.95,252.24,165.60,1463.69,133.14,-164.34,1629.71,197.94,307.44,1273.88,26.10,-286.83,1843.21,317.46,293.64,1088.24,-108.98,-350.29,2042.98,513.21,130.99,1092.32,-17.22,-80.47,1097.58,25.03,171.30,843.26,-143.07,-128.83,751.55,-125.37,181.80,624.68,-266.35,-114.85,487.62,-247.03
1220,-40.55,1643.85,267.11,-7.15,1647.32,270.71,-81.87,1686.71,276.17,57.68,1620.89,216.08,-134.34,1720.09,251.82,162.32,1465.42,133.84,-166.42,1632.41,197.59,306.04,1275.90,27.27,-287.10,1840.17,319.33,292.92,1090.06,-107.60,-353.08,2039.18,514.04,130.02,1094.19,-15.20,-80.80,1098.36,26.90,171.49,843.38,-143.09,-127.80,750.96,-125.93,181.47,623.97,-266.63,-114.70,486.42,-245.53
1221,-39.89,1645.49,266.49,-6.48,1648.39,270.34,-80.97,1688.29,275.31,58.10,1621.27,215.61,-133.42,1723.22,250.42,166.60,1462.34,132.06,-164.76,1633.97,195.69,308.75,1272.40,25.68,-287.19,1839.18,314.54,294.32,1085.70,-107.87,-354.64,2041.83,513.57,130.71,1095.75,-15.86,-80.68,1100.57,25.84,170.16,842.98,-145.03,-128.36,751.25,-127.49,182.56,622.77,-266.87,-114.23,485.36,-246.29
1222,-37.73,1643.15,264.24,-4.29,1646.19,268.55,-78.75,1684.01,272.65,58.78,1619.87,214.91,-131.47,1718.30,248.96,170.09,1458.84,129.94,-163.56,1629.13,192.77,311.95,1268.79,23.38,-288.08,1836.82,310.84,294.31,1083.03,-111.09,-360.72,2037.76,511.90,131.90,1096.38,-17.69,-81.65,1100.35,24.47,169.56,842.55,-146.88,-129.10,751.17,-128.72,185.99,619.25,-268.73,-110.60,481.36,-248.70
1223,-39.44,1644.55,264.53,-6.12,1647.59,269.14,-80.20,1685.24,272.84,55.88,1622.70,215.95,-131.29,1721.42,248.53,169.77,1458.04,129.01,-163.67,1628.66,191.44,311.82,1267.94,22.78,-289.90,1835.53,309.14,296.17,1081.71,-111.28,-372.08,2037.40,515.27,132.50,1097.48,-18.86,-81.69,1101.22,23.76,169.56,842.73,-146.38,-129.07,749.57,-128.76,185.35,620.06,-268.12,-109.91,479.39,-249.24
1224,-38.13,1645.77,263.31,-4.62,1647.95,267.91,-78.88,1685.26,272.30,57.47,1621.36,214.85,-130.69,1721.79,247.89,169.76,1456.72,127.98,-164.81,1630.01,190.93,313.68,1267.60,22.53,-292.87,1829.14,314.60,294.09,1081.68,-111.45,-384.66,2027.82,519.79,131.81,1097.33,-19.70,-82.34,1100.68,23.37,169.66,840.47,-147.78,-128.69,747.80,-129.67,188.16,616.42,-269.99,-108.11,476.55,-249.53
1225,-40.90,1649.48,262.42,-8.22,1652.43,267.24,-81.62,1687.41,271.81,56.03,1623.59,214.93,-130.94,1721.15,248.47,172.20,1454.61,128.29,-167.94,1630.42,190.05,318.20,1267.77,21.64,-296.71,1823.21,318.34,291.75,1082.11,-111.52,-394.37,2017.71,524.82,132.17,1096.86,-19.93,-83.74,1098.53,22.33,169.83,839.15,-148.17,-128.62,745.03,-130.80,190.66,612.23,-271.66,-107.04,472.51,-248.02
1226,-41.31,1651.91,260.31,-8.75,1655.87,265.90,-81.37,1688.53,270.77,56.81,1624.73,214.38,-129.50,1720.50,248.27,176.00,1452.41,127.25,-169.41,1635.55,189.25,321.88,1265.64,20.31,-301.75,1815.22,322.68,288.96,1080.49,-112.11,-407.26,2004.05,530.54,132.52,1096.94,-20.92,-83.78,1097.31,21.06,171.19,837.31,-150.90,-127.22,741.77,-131.69,194.81,600.60,-272.85,-106.53,471.27,-248.06
1227,-44.55,1657.24,256.88,-12.35,1662.24,263.17,-83.74,1692.44,268.78,54.26,1627.90,213.65,-127.81,1718.99,248.62,178.08,1450.73,126.61,-171.43,1639.10,189.30,323.86,1264.08,19.32,-307.83,1812.55,326.82,286.91,1079.68,-113.08,-419.77,1999.12,533.36,133.26,1097.21,-21.20,-84.32,1096.44,20.44,172.25,836.56,-152.84,-126.81,739.50,-133.28,197.08,594.83,-273.76,-105.54,469.83,-248.38
1228,-49.94,1661.84,256.03,-16.87,1665.64,262.21,-88.22,1696.19,267.75,51.52,1628.96,213.78,-128.31,1719.65,248.66,178.99,1450.22,127.08,-173.85,1641.20,189.37,324.53,1263.71,19.22,-314.08,1810.34,328.39,286.73,1080.24,-114.23,-429.44,1995.22,534.58,133.20,1097.85,-21.16,-85.34,1096.16,19.85,172.21,838.30,-152.27,-127.46,741.39,-134.16,196.80,596.20,-274.11,-106.52,472.79,-249.46
1229,-53.84,1667.11,256.27,-20.70,1670.69,262.46,-91.74,1700.97,267.92,48.49,1631.22,214.57,-130.10,1721.71,249.21,178.24,1451.11,127.68,-177.45,1644.88,190.31,324.30,1264.81,20.18,-323.56,1806.03,332.73,286.09,1082.10,-114.21,-442.08,1990.34,537.62,132.54,1098.77,-20.51,-86.16,1096.18,19.68,171.23,838.68,-151.11,-128.04,742.63,-133.84,196.33,598.27,-273.77,-107.26,474.00,-249.77
1230,-55.20,1666.77,256.03,-22.61,1671.60,262.44,-93.10,1701.24,267.81,46.29,1632.44,214.29,-129.03,1720.95,248.77,177.80,1451.62,128.21,-179.05,1644.21,187.96,325.83,1267.33,19.93,-329.56,1800.33,331.39,286.48,1082.52,-111.21,-454.63,1983.93,533.00,132.54,1098.48,-20.82,-85.98,1093.18,17.43,171.62,838.55,-151.94,-128.26,743.42,-134.59,197.60,595.60,-274.12,-106.97,474.15,-250.11
1231,-57.35,1668.65,256.69,-24.99,1673.59,263.43,-95.03,1702.90,268.37,45.39,1633.14,214.99,-127.75,1719.22,249.29,179.19,1452.92,128.39,-180.61,1642.20,186.49,326.63,1268.34,19.78,-335.79,1793.42,330.22,286.81,1083.16,-110.69,-468.26,1969.34,533.93,132.61,1098.91,-21.07,-86.42,1092.64,17.23,172.45,838.77,-151.87,-128.64,744.73,-134.10,198.20,594.77,-274.50,-107.10,473.76,-249.65
1232,-53.46,1665.26,255.93,-20.16,1669.62,263.16,-90.37,1698.78,267.93,47.38,1632.51,214.74,-124.12,1714.32,249.46,181.76,1452.75,128.07,-178.96,1637.69,184.99,329.63,1269.09,18.51,-339.82,1785.90,325.55,284.71,1083.43,-109.60,-475.65,1965.12,524.12,133.08,1098.60,-19.94,-83.88,1090.97,18.28,172.64,836.69,-153.15,-127.38,743.85,-135.90,198.51,590.45,-274.28,-105.34,470.63,-248.98
1233,-57.61,1668.37,255.23,-24.93,1673.48,263.05,-93.90,1701.48,267.28,41.14,1637.22,215.66,-122.49,1711.47,249.46,179.71,1454.89,128.13,-180.17,1634.32,184.00,328.49,1271.62,19.14,-347.72,1782.71,325.61,288.14,1084.07,-107.73,-485.09,1965.92,519.42,134.36,1098.98,-19.26,-83.15,1090.38,19.63,172.88,836.12,-153.62,-126.96,744.28,-136.79,198.98,588.50,-273.87,-104.58,468.57,-248.21
1234,-61.80,1671.08,254.98,-30.14,1677.43,262.95,-97.02,1702.86,267.01,35.25,1641.83,215.50,-118.98,1705.86,249.75,180.18,1455.50,127.21,-180.33,1631.61,182.72,329.32,1272.57,18.16,-352.52,1778.69,323.69,285.91,1085.53,-108.46,-492.13,1963.39,514.47,135.55,1099.06,-19.48,-82.43,1089.46,19.70,172.84,834.32,-154.92,-126.48,742.54,-137.75,199.58,587.86,-274.14,-104.53,466.76,-246.92
1235,-59.31,1668.86,255.39,-26.61,1674.39,263.34,-93.90,1699.55,267.11,36.43,1640.86,216.26,-117.07,1701.36,248.90,180.30,1455.97,127.29,-179.92,1629.30,181.46,329.82,1272.94,18.92,-357.50,1775.63,322.34,287.55,1084.86,-106.53,-500.68,1960.81,509.98,136.26,1099.83,-19.65,-81.19,1089.05,19.35,172.03,832.83,-155.92,-125.76,741.17,-137.55,199.71,589.63,-274.29,-104.28,466.41,-245.84
1236,-59.78,1669.93,254.60,-27.28,1675.75,262.79,-95.56,1701.49,266.64,34.89,1641.99,216.15,-116.80,1698.40,248.98,178.62,1458.08,127.26,-180.53,1628.66,181.21,327.58,1274.00,19.92,-361.06,1772.91,322.17,290.73,1084.59,-105.25,-507.92,1957.77,507.25,136.21,1100.66,-20.10,-81.61,1088.78,18.16,171.95,833.00,-156.14,-125.99,741.28,-137.38,198.96,591.89,-274.09,-104.25,466.41,-245.98
1237,-59.05,1669.95,255.73,-26.81,1676.11,263.85,-95.76,1702.57,267.94,34.45,1643.32,217.28,-116.94,1697.44,249.55,174.81,1462.01,128.41,-180.05,1627.65,180.72,322.71,1276.10,22.74,-361.61,1766.40,318.62,293.41,1085.84,-103.13,-514.24,1950.91,499.33,135.58,1101.57,-19.36,-81.49,1088.21,17.34,171.48,831.89,-155.83,-125.65,740.26,-136.87,198.72,590.76,-273.88,-104.10,465.60,-245.25
1238,-57.65,1668.40,256.27,-25.64,1674.61,264.41,-94.83,1701.84,268.51,34.93,1643.01,218.52,-117.82,1696.53,249.62,173.55,1463.45,129.06,-179.59,1626.82,180.97,320.98,1277.24,23.28,-365.20,1763.68,319.31,294.33,1086.90,-103.05,-528.32,1933.70,505.00,135.54,1102.67,-19.51,-81.84,1088.70,16.74,170.84,832.00,-155.69,-125.32,739.91,-136.72,198.03,591.30,-273.30,-104.03,463.99,-244.17
1239,-58.52,1668.44,256.72,-27.07,1675.18,264.96,-95.93,1702.33,269.17,32.93,1644.61,219.18,-116.97,1694.52,250.37,170.77,1465.91,129.30,-180.70,1627.59,181.37,318.24,1279.02,24.78,-369.57,1763.27,320.03,294.72,1088.18,-101.43,-534.50,1933.41,504.02,135.56,1103.18,-19.51,-81.65,1088.73,16.70,170.84,832.20,-154.96,-125.33,739.41,-136.46,197.80,591.48,-273.30,-103.67,462.67,-243.41
1240,-59.97,1667.67,256.90,-29.00,1675.58,265.33,-97.27,1702.27,269.72,30.10,1647.65,219.89,-116.16,1695.29,250.64,168.83,1468.31,130.98,-182.27,1632.45,179.59,316.53,1281.56,26.53,-371.50,1755.99,315.21,295.67,1090.38,-99.62,-540.45,1927.31,494.39,135.35,1104.08,-18.96,-81.38,1088.06,15.72,170.40,830.80,-153.91,-124.92,737.53,-135.27,197.27,592.52,-272.81,-104.00,461.80,-242.14
1241,-58.12,1666.50,257.28,-26.98,1673.74,265.52,-95.26,1700.37,270.08,31.52,1646.48,220.98,-115.64,1692.50,250.60,168.34,1468.56,131.00,-181.29,1629.80,178.87,316.36,1282.07,26.55,-376.37,1745.96,311.42,297.08,1090.52,-99.30,-548.89,1915.08,489.28,135.67,1103.73,-19.08,-80.90,1088.16,15.79,170.55,832.96,-153.67,-125.42,740.17,-134.64,196.92,595.47,-273.09,-104.07,463.02,-242.79
1242,-62.13,1669.52,257.71,-32.28,1677.62,265.59,-98.03,1701.42,270.70,25.75,1651.34,220.93,-113.41,1689.55,251.27,168.01,1468.77,130.66,-184.04,1627.73,179.09,316.49,1282.25,26.93,-382.66,1737.12,308.91,296.03,1090.92,-99.07,-558.40,1904.81,484.97,135.69,1103.08,-19.01,-80.95,1086.38,15.22,170.81,831.20,-154.19,-125.23,738.71,-135.07,197.25,593.06,-273.00,-103.55,461.32,-242.37
1243,-61.81,1668.28,258.22,-31.61,1676.16,265.79,-96.86,1700.35,270.99,25.36,1651.36,221.11,-110.50,1689.71,251.29,170.21,1467.20,130.98,-187.92,1629.90,178.41,318.41,1281.13,26.01,-390.00,1730.27,307.59,292.74,1089.83,-99.07,-569.28,1898.88,479.14,135.03,1104.47,-18.96,-80.89,1086.70,14.52,171.25,832.58,-152.17,-125.22,737.94,-133.91,196.26,595.30,-272.69,-103.58,460.53,-242.34
1244,-65.27,1670.02,258.24,-35.11,1678.62,265.77,-100.35,1703.54,271.04,23.40,1651.74,221.16,-113.49,1693.11,250.86,169.93,1467.10,131.47,-193.36,1637.71,177.90,320.14,1283.05,25.82,-400.69,1722.87,309.66,293.14,1091.36,-98.39,-581.63,1892.76,478.18,135.52,1104.68,-18.97,-81.36,1085.81,13.32,170.97,832.00,-152.13,-125.56,736.52,-134.40,195.67,595.32,-272.46,-103.95,461.44,-242.37
1245,-68.54,1672.82,258.55,-39.24,1682.25,266.02,-103.10,1706.73,271.47,19.43,1654.98,221.42,-114.24,1694.47,250.96,169.43,1467.28,131.55,-196.65,1641.86,177.75,319.50,1282.83,26.40,-407.04,1720.23,308.89,292.68,1091.70,-98.70,-591.61,1887.25,476.34,135.54,1105.13,-18.85,-81.11,1084.45,12.60,170.67,832.90,-152.09,-125.98,736.19,-133.89,195.62,596.58,-272.62,-103.62,461.35,-242.61
1246,-65.31,1670.73,258.95,-35.46,1679.22,265.93,-100.94,1704.93,272.03,22.06,1652.91,221.18,-117.69,1699.60,251.24,170.17,1467.14,131.83,-201.20,1647.82,177.89,319.22,1281.89,26.64,-422.46,1724.23,312.69,293.07,1091.29,-99.42,-609.15,1888.73,480.27,135.91,1104.41,-17.83,-81.40,1085.51,13.44,169.81,832.33,-151.56,-126.19,736.32,-133.78,195.40,597.31,-272.21,-104.00,460.32,-241.41
1247,-65.70,1671.45,260.46,-36.59,1680.45,266.59,-100.10,1703.79,273.54,16.08,1658.64,222.15,-116.43,1700.03,252.54,171.30,1466.57,132.17,-205.68,1649.97,178.92,319.63,1281.07,26.41,-436.26,1726.88,316.00,292.37,1090.38,-99.28,-625.62,1885.36,486.37,136.06,1103.90,-17.63,-81.65,1085.16,13.16,169.28,831.24,-152.20,-125.68,734.94,-134.45,195.83,596.43,-271.94,-103.04,458.53,-241.12
1248,-63.13,1670.01,263.03,-32.35,1677.31,268.69,-98.18,1701.93,276.37,20.66,1656.65,222.63,-119.12,1703.98,254.67,173.30,1465.57,132.27,-211.79,1656.02,181.64,321.08,1280.18,25.54,-455.14,1731.94,323.87,290.07,1090.21,-100.35,-650.16,1879.12,497.96,135.80,1102.78,-17.08,-81.82,1084.80,13.93,169.26,829.93,-152.14,-125.64,733.44,-134.02,196.30,594.29,-271.87,-102.27,457.22,-240.61
1249,-63.40,1668.09,264.50,-34.86,1678.13,269.73,-96.79,1697.69,278.61,13.30,1662.78,223.43,-114.01,1698.82,256.57,173.29,1466.42,131.98,-214.53,1656.13,183.79,320.32,1280.66,24.85,-469.03,1730.78,326.19,291.78,1089.53,-99.87,-669.80,1865.31,503.93,135.50,1102.92,-17.75,-81.06,1084.42,13.96,169.65,829.51,-152.26,-125.81,733.59,-134.91,196.53,593.58,-272.04,-102.40,457.91,-241.48
1250,-57.26,1663.61,266.57,-27.84,1672.57,270.60,-91.80,1692.10,282.11,21.02,1657.75,222.49,-113.70,1698.08,258.29,177.97,1463.74,131.59,-215.55,1655.20,185.92,324.11,1277.74,23.68,-483.54,1727.58,323.33,288.62,1087.85,-101.15,-691.43,1847.77,503.15,135.37,1103.34,-18.53,-83.07,1085.17,13.44,169.66,829.14,-151.90,-126.30,733.86,-134.76,195.98,593.12,-271.85,-103.11,459.43,-242.39
1251,-51.01,1658.41,266.33,-20.82,1666.77,270.05,-85.24,1685.53,282.74,28.24,1652.55,221.23,-113.28,1697.00,258.63,178.90,1463.19,131.67,-213.48,1652.30,187.69,324.63,1277.26,23.08,-496.26,1725.94,321.34,290.11,1088.46,-103.66,-711.54,1834.97,499.57,134.75,1103.91,-19.10,-83.91,1085.54,13.04,170.49,829.23,-151.39,-126.22,734.42,-134.59,195.78,592.58,-272.01,-103.49,459.19,-242.47
1252,-46.13,1653.34,267.73,-15.01,1661.33,270.79,-79.48,1679.15,283.98,30.43,1651.03,221.23,-111.87,1695.79,260.51,181.14,1461.57,132.13,-215.08,1652.47,189.34,325.05,1275.26,21.75,-505.56,1720.50,316.74,286.16,1087.93,-105.89,-727.29,1821.76,491.61,135.23,1103.97,-18.73,-84.51,1085.99,13.37,169.81,829.32,-151.40,-126.09,736.13,-134.12,195.05,592.81,-271.66,-103.77,460.22,-242.97
1253,-44.48,1649.66,268.44,-14.16,1657.69,272.31,-78.15,1673.92,285.19,34.93,1647.20,224.98,-113.95,1694.55,262.22,184.32,1459.09,132.37,-208.42,1645.16,189.82,327.41,1273.11,20.39,-501.21,1704.69,305.25,285.70,1086.84,-107.92,-730.25,1796.83,475.69,135.73,1102.64,-19.04,-83.73,1084.78,13.24,170.14,829.44,-151.26,-125.28,736.68,-133.71,194.96,591.70,-271.68,-104.45,461.86,-243.51
1254,-40.63,1643.57,269.06,-8.66,1649.87,273.22,-73.86,1668.02,286.11,40.07,1642.51,226.56,-115.29,1692.13,264.44,183.61,1458.67,133.14,-208.07,1641.78,189.93,327.40,1273.80,20.24,-508.44,1692.26,297.47,285.00,1089.13,-110.13,-742.86,1769.26,468.11,135.36,1102.69,-19.12,-84.42,1085.57,12.39,169.82,829.76,-150.32,-125.20,736.98,-133.59,194.26,591.56,-271.44,-105.03,463.27,-243.38
1255,-39.96,1641.04,268.19,-8.39,1648.67,271.93,-72.27,1667.88,284.69,35.97,1645.14,225.33,-114.10,1691.40,264.10,185.43,1456.02,132.58,-209.14,1641.11,189.51,329.25,1271.84,18.58,-511.44,1680.11,291.60,281.94,1086.95,-109.78,-747.30,1744.43,465.47,136.94,1101.64,-19.15,-84.51,1085.68,12.42,169.95,830.71,-150.18,-125.86,737.61,-134.16,192.95,593.90,-271.56,-104.83,463.31,-243.38
1256,-42.47,1637.47,267.11,-11.95,1646.99,271.80,-76.50,1667.18,283.86,27.94,1649.78,227.40,-116.81,1691.21,263.71,184.13,1456.63,133.58,-213.51,1642.54,188.71,327.52,1273.35,17.61,-519.68,1672.55,287.95,280.92,1087.31,-109.34,-756.57,1726.43,463.96,137.11,1101.02,-17.89,-83.82,1086.08,13.32,169.60,832.38,-150.05,-125.33,739.02,-133.75,192.90,596.62,-272.16,-103.81,463.70,-244.79
