case_id,subject_id,scenario_name,iteration,decision_state,trajectory_id,axis_direction,coordinate,direction,hip_delta,knee_delta,phase_delta,predicted_cumulative_delta_J,calibrated_uncertainty,meaningful_improvement_component,decision_evidence_margin,truth_cumulative_delta_J_posthoc,magnitude_gate_pass,direction_gate_pass,all_nondecision_gates_available,authorized,authorized_prediction_rank,selected,truth_direction_supports_improvement,truth_meaningful_improvement,domain_coverage,model_supported,decision_guard_status,truth_used_for_authorization,truth_attached_posthoc_only
baseline__matched_linear,baseline,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,7.51907253358e-05,0.00400496043747,-0.00507519072534,-0.00408015116281,7.51907253105e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-5.4676757998e-05,0.00400496043747,-0.004945323242,-0.00395028367947,-5.46767579752e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,12,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00229104117515,0.00400496043747,-0.00729104117515,-0.00629600161262,0.00229104117503,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,12,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00222138842023,0.00400496043747,-0.00277861157977,-0.00178357201724,-0.00222138842012,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,12,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00701126570825,0.00400496043747,-0.0120112657082,-0.0110162261457,0.00701126570817,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
baseline__matched_linear,baseline,matched_linear,12,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,7.51907253358e-05,0.00400496043747,-0.00507519072534,-0.00408015116281,7.51907253105e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,12,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-5.4676757998e-05,0.00400496043747,-0.004945323242,-0.00395028367947,-5.46767579752e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,13,FINAL_STOP_DECISION,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.00229104117515,0.00400496043747,-0.00729104117515,-0.00629600161262,0.00229104117503,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,13,FINAL_STOP_DECISION,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00222138842023,0.00400496043747,-0.00277861157977,-0.00178357201724,-0.00222138842012,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00701126570825,0.00400496043747,-0.0120112657082,-0.0110162261457,0.00701126570817,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
baseline__matched_linear,baseline,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,7.51907253358e-05,0.00400496043747,-0.00507519072534,-0.00408015116281,7.51907253105e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
baseline__matched_linear,baseline,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-5.4676757998e-05,0.00400496043747,-0.004945323242,-0.00395028367947,-5.46767579752e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,1,EXPLORE,asym_h-1.250_k+0.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,0.0,0.0,0.000371098688559,0.00400496043747,-0.00537109868856,-0.00437605912603,0.000371098688559,False,False,False,False,,False,False,False,81.04738154613467,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,1,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,0.0,0.0,-0.000302992988734,0.00400496043747,-0.00469700701127,-0.00370196744874,-0.000302992988734,False,False,False,False,,False,True,False,76.80798004987531,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,1,EXPLORE,asym_h+0.000_k-1.250_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-1.25,0.0,-0.0074144109054,0.00400496043747,0.0024144109054,0.00340945046793,-0.0074144109054,True,True,False,False,,False,True,True,81.54613466334165,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,1,EXPLORE,asym_h+0.000_k+1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,1.25,0.0,0.00753574881257,0.00400496043747,-0.0125357488126,-0.01154070925,0.00753574881257,False,False,False,False,,False,False,False,77.0573566084788,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,1,EXPLORE,asym_h+0.000_k+0.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,0.0,-0.0125,0.000150698492167,0.00400496043747,-0.00515069849217,-0.00415565892964,0.000150698492167,False,False,False,False,,False,False,False,78.55361596009975,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,1,EXPLORE,asym_h+0.000_k+0.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,0.0,0.0125,-0.000128650192955,0.00400496043747,-0.00487134980704,-0.00387631024451,-0.000128650192955,False,False,False,False,,False,True,False,78.55361596009975,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,2,EXPLOIT,asym_h-1.250_k+0.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,0.0,0.0,0.000371098688559,0.00400496043747,-0.00537109868856,-0.00437605912603,0.000371098688559,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,2,EXPLOIT,asym_h+1.250_k+0.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,0.0,0.0,-0.000302992988734,0.00400496043747,-0.00469700701127,-0.00370196744874,-0.000302992988734,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,2,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-1.25,0.0,-0.0074144109054,0.00400496043747,0.0024144109054,0.00340945046793,-0.0074144109054,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,2,EXPLOIT,asym_h+0.000_k+1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,1.25,0.0,0.00753574881257,0.00400496043747,-0.0125357488126,-0.01154070925,0.00753574881257,False,False,False,False,,False,False,False,80.0498753117207,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,2,EXPLOIT,asym_h+0.000_k+0.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,0.0,-0.0125,0.000150698492167,0.00400496043747,-0.00515069849217,-0.00415565892964,0.000150698492167,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,2,EXPLOIT,asym_h+0.000_k+0.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,0.0,0.0125,-0.000128650192955,0.00400496043747,-0.00487134980704,-0.00387631024451,-0.000128650192955,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,3,EXPLOIT,asym_h-1.250_k-1.250_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-1.25,0.0,0.000305102204868,0.00400496043747,-0.00530510220487,-0.00431006264234,0.000305102204868,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,3,EXPLOIT,asym_h+1.250_k-1.250_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-1.25,0.0,-0.000237619440409,0.00400496043747,-0.00476238055959,-0.00376734099706,-0.000237619440409,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,3,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-2.5,0.0,-0.00729093146412,0.00400496043747,0.00229093146412,0.00328597102665,-0.00729093146412,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,3,EXPLOIT,asym_h+0.000_k+0.000_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,0.0,0.0,0.0074144109054,0.00400496043747,-0.0124144109054,-0.0114193713429,0.0074144109054,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,3,EXPLOIT,asym_h+0.000_k-1.250_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-1.25,-0.0125,0.000137979286309,0.00400496043747,-0.00513797928631,-0.00414293972378,0.000137979286309,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,3,EXPLOIT,asym_h+0.000_k-1.250_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-1.25,0.0125,-0.000114038887889,0.00400496043747,-0.00488596111211,-0.00389092154958,-0.000114038887889,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,4,EXPLOIT,asym_h-1.250_k-2.500_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-2.5,0.0,0.000240285574659,0.00400496043747,-0.00524028557466,-0.00424524601213,0.000240285574659,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,4,EXPLOIT,asym_h+1.250_k-2.500_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-2.5,0.0,-0.000173448555644,0.00400496043747,-0.00482655144436,-0.00383151188183,-0.000173448555644,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,4,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-3.75,0.0,-0.00716880865877,0.00400496043747,0.00216880865877,0.0031638482213,-0.00716880865877,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,4,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-1.25,0.0,0.00729093146412,0.00400496043747,-0.0122909314641,-0.0112958919016,0.00729093146412,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,4,EXPLOIT,asym_h+0.000_k-2.500_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-2.5,-0.0125,0.000124388740674,0.00400496043747,-0.00512438874067,-0.00412934917814,0.000124388740674,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,4,EXPLOIT,asym_h+0.000_k-2.500_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-2.5,0.0125,-0.000100282464758,0.00400496043747,-0.00489971753524,-0.00390467797271,-0.000100282464758,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,5,EXPLOIT,asym_h-1.250_k-3.750_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-3.75,0.0,0.000176697894642,0.00400496043747,-0.00517669789464,-0.00418165833211,0.000176697894642,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,5,EXPLOIT,asym_h+1.250_k-3.750_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-3.75,0.0,-0.000110534376447,0.00400496043747,-0.00488946562355,-0.00389442606102,-0.000110534376447,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-5.0,0.0,-0.00704725297411,0.00400496043747,0.00204725297411,0.00304229253664,-0.00704725297411,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,5,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-2.5,0.0,0.00716880865877,0.00400496043747,-0.0121688086588,-0.0111737690962,0.00716880865877,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-3.75,-0.0125,0.000110790913274,0.00400496043747,-0.00511079091327,-0.00411575135074,0.000110790913274,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-3.75,0.0125,-8.6530369209e-05,0.00400496043747,-0.00491346963079,-0.00391843006826,-8.65303692089e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,6,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000114393234148,0.00400496043747,-0.00511439323415,-0.00411935367162,0.000114393234148,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,6,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-4.89288160662e-05,0.00400496043747,-0.00495107118393,-0.0039560316214,-4.89288160662e-05,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,6,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00704725297411,0.00400496043747,-0.0120472529741,-0.0110522134116,0.00704725297411,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,9.71925792129e-05,0.00400496043747,-0.00509719257921,-0.00410215301668,9.71925792129e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-7.27894291209e-05,0.00400496043747,-0.00492721057088,-0.00393217100835,-7.27894291208e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,7,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000114393234148,0.00400496043747,-0.00511439323415,-0.00411935367162,0.000114393234148,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,7,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-4.89288160662e-05,0.00400496043747,-0.00495107118393,-0.0039560316214,-4.89288160662e-05,False,False,False,False,,False,True,False,82.7930174563591,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,7,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00704725297411,0.00400496043747,-0.0120472529741,-0.0110522134116,0.00704725297411,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,9.71925792129e-05,0.00400496043747,-0.00509719257921,-0.00410215301668,9.71925792129e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-7.27894291209e-05,0.00400496043747,-0.00492721057088,-0.00393217100835,-7.27894291208e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,8,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000114393234148,0.00400496043747,-0.00511439323415,-0.00411935367162,0.000114393234148,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,8,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-4.89288160662e-05,0.00400496043747,-0.00495107118393,-0.0039560316214,-4.89288160662e-05,False,False,False,False,,False,True,False,84.03990024937656,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,8,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00704725297411,0.00400496043747,-0.0120472529741,-0.0110522134116,0.00704725297411,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,9.71925792129e-05,0.00400496043747,-0.00509719257921,-0.00410215301668,9.71925792129e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-7.27894291209e-05,0.00400496043747,-0.00492721057088,-0.00393217100835,-7.27894291208e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,9,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000114393234148,0.00400496043747,-0.00511439323415,-0.00411935367162,0.000114393234148,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,9,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-4.89288160662e-05,0.00400496043747,-0.00495107118393,-0.0039560316214,-4.89288160662e-05,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,9,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00704725297411,0.00400496043747,-0.0120472529741,-0.0110522134116,0.00704725297411,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,9.71925792129e-05,0.00400496043747,-0.00509719257921,-0.00410215301668,9.71925792129e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-7.27894291209e-05,0.00400496043747,-0.00492721057088,-0.00393217100835,-7.27894291208e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,10,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000114393234148,0.00400496043747,-0.00511439323415,-0.00411935367162,0.000114393234148,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,10,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-4.89288160662e-05,0.00400496043747,-0.00495107118393,-0.0039560316214,-4.89288160662e-05,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,10,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00704725297411,0.00400496043747,-0.0120472529741,-0.0110522134116,0.00704725297411,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,10,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,9.71925792129e-05,0.00400496043747,-0.00509719257921,-0.00410215301668,9.71925792129e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,10,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-7.27894291209e-05,0.00400496043747,-0.00492721057088,-0.00393217100835,-7.27894291208e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,11,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000114393234148,0.00400496043747,-0.00511439323415,-0.00411935367162,0.000114393234148,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,11,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-4.89288160662e-05,0.00400496043747,-0.00495107118393,-0.0039560316214,-4.89288160662e-05,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,11,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00704725297411,0.00400496043747,-0.0120472529741,-0.0110522134116,0.00704725297411,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
hip_stiff__matched_linear,hip_stiff,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,9.71925792129e-05,0.00400496043747,-0.00509719257921,-0.00410215301668,9.71925792129e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
