model,family,tier,method,seed,trial_index,candidate_id,parameter_flex,parameter_extend,share_shift,E3,E2,peak_ratio,feasible,best_E3,best_candidate_id,next_selection
LEG_0_NOMINAL,BETA_TIMING,0.0,PURE_BO_EI,0,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:0', 'acquisition_value': 0.23936536824080484, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.23936536824080484, 'predictive_mean': 1.0, 'predictive_std': 0.5999999999998626, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:0', 'beta': [-0.12, -0.12], 'trial_index': 2, 'xi': 0.0}}"
LEG_0_NOMINAL,BETA_TIMING,0.0,PURE_BO_EI,0,1,BETA_TIMING:0,-0.12,-0.12,-0.1,1.0085188325442744,1.0718861768612882,1.003075495604442,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:33', 'acquisition_value': 0.23936536824080484, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.23936536824080484, 'predictive_mean': 1.0, 'predictive_std': 0.5999999999998626, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:33', 'beta': [-0.12, 0.12], 'trial_index': 3, 'xi': 0.0}}"
LEG_0_NOMINAL,BETA_TIMING,0.0,PURE_BO_EI,0,2,BETA_TIMING:33,-0.12,0.12,-0.1,0.979938736379956,1.0033768473880706,1.003075495604442,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:288', 'acquisition_value': 0.23936536824080484, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.23936536824080484, 'predictive_mean': 1.0, 'predictive_std': 0.5999999999998626, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:288', 'beta': [0.12, -0.12], 'trial_index': 4, 'xi': 0.0}}"
LEG_0_NOMINAL,BETA_TIMING,0.0,PURE_BO_EI,0,3,BETA_TIMING:288,0.12,-0.12,-0.1,1.0258090919555258,1.0718861768612882,1.002561145660642,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,0,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:35', 'acquisition_value': 0.2505186933758266, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.2505186933758266, 'predictive_mean': 0.9780146973754873, 'predictive_std': 0.5999999999990105, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:35', 'beta': [-0.12, 0.12], 'trial_index': 2, 'xi': 0.0}}"
LEG_0_NOMINAL,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,0,1,BETA_TIMING:35,-0.12,0.12,0.0,0.9780171668108555,1.0018539002898708,1.0003461138286633,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:34', 'acquisition_value': 0.25002383484473834, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.25002383484473834, 'predictive_mean': 0.9789769046217739, 'predictive_std': 0.599999999999402, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:34', 'beta': [-0.12, 0.12], 'trial_index': 3, 'xi': 0.0}}"
LEG_0_NOMINAL,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,0,2,BETA_TIMING:34,-0.12,0.12,-0.05,0.978979403866751,1.0026898376068671,1.0013472073973075,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:33', 'acquisition_value': 0.24953105765090441, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.24953105765090441, 'predictive_mean': 0.9799362558131351, 'predictive_std': 0.5999999999998626, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:33', 'beta': [-0.12, 0.12], 'trial_index': 4, 'xi': 0.0}}"
LEG_0_NOMINAL,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,0,3,BETA_TIMING:33,-0.12,0.12,-0.1,0.979938736379956,1.0033768473880706,1.003075495604442,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,REFERENCE,0,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,0,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:35', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,0,1,BETA_TIMING:35,-0.12,0.12,0.0,0.9780171668108555,1.0018539002898708,1.0003461138286633,True,0.9780171668108555,BETA_TIMING:35,"{'candidate_id': 'BETA_TIMING:220', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,0,2,BETA_TIMING:220,0.06,-0.09,-0.05,1.016906066357771,1.0522555010572325,1.001135481924644,False,0.9780171668108555,BETA_TIMING:35,"{'candidate_id': 'BETA_TIMING:2', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,0,3,BETA_TIMING:2,-0.12,-0.12,0.0,1.0066404137255536,1.0696737903128073,1.0000972178548873,False,0.9780171668108555,BETA_TIMING:35,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,1,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:14', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,1,1,BETA_TIMING:14,-0.12,-0.03,0.0,0.994136457842514,1.0159773057335362,1.0000972178548873,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:311', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,1,2,BETA_TIMING:311,0.12,0.03,-0.05,1.005132406878267,1.032904077364609,1.0010746419187448,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:5', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,1,3,BETA_TIMING:5,-0.12,-0.09,0.0,1.002318757358581,1.0510319012876717,1.0000972178548873,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,2,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:218', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,2,1,BETA_TIMING:218,0.06,-0.12,0.0,1.0203003258500623,1.0696737903128073,1.0000224224659369,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:169', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,2,2,BETA_TIMING:169,0.0,0.03,0.05,0.9954974364913016,0.9997070741991981,1.000390989348886,True,0.9954974364913016,BETA_TIMING:169,"{'candidate_id': 'BETA_TIMING:147', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,2,3,BETA_TIMING:147,0.0,-0.09,-0.1,1.0138072029520866,1.0532564849932589,1.002742722844487,False,0.9954974364913016,BETA_TIMING:169,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,3,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:126', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,3,1,BETA_TIMING:126,-0.03,0.0,-0.05,0.9987339025856041,1.0012504302786014,1.0012266777972598,True,0.9987339025856041,BETA_TIMING:126,"{'candidate_id': 'BETA_TIMING:322', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,3,2,BETA_TIMING:322,0.12,0.12,-0.05,0.9962888101312848,1.032904077364609,1.0010746419187448,False,0.9987339025856041,BETA_TIMING:126,"{'candidate_id': 'BETA_TIMING:264', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,3,3,BETA_TIMING:264,0.09,-0.03,-0.1,1.0115191897857376,1.0264247162781233,1.0025998618059178,False,0.9987339025856041,BETA_TIMING:126,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,4,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:207', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,4,1,BETA_TIMING:207,0.03,0.06,-0.05,0.9962908676624992,1.0094560039440033,1.0011659042042547,True,0.9962908676624992,BETA_TIMING:207,"{'candidate_id': 'BETA_TIMING:221', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,4,2,BETA_TIMING:221,0.06,-0.09,0.0,1.01597866948309,1.0510319012876717,1.0000272144734865,False,0.9962908676624992,BETA_TIMING:207,"{'candidate_id': 'BETA_TIMING:292', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,4,3,BETA_TIMING:292,0.12,-0.09,-0.05,1.0205679234376275,1.0522555010572325,1.0010746419187448,False,0.9962908676624992,BETA_TIMING:207,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,5,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:296', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,5,1,BETA_TIMING:296,0.12,-0.06,-0.05,1.0163840857083086,1.034283580604403,1.0010746419187448,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:206', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,5,2,BETA_TIMING:206,0.03,0.06,-0.1,0.9972304545875683,1.0105215007760493,1.0026773052001758,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:74', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,5,3,BETA_TIMING:74,-0.06,-0.12,0.0,1.0117184311558731,1.0696737903128073,1.0000489021925645,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,6,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:26', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,6,1,BETA_TIMING:26,-0.12,0.06,-0.1,0.9855528368353137,1.0028220035774846,1.003075495604442,True,0.9855528368353137,BETA_TIMING:26,"{'candidate_id': 'BETA_TIMING:165', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,6,2,BETA_TIMING:165,0.0,0.0,0.1,0.9978737675986834,0.9987919137653805,1.0000808630428408,True,0.9855528368353137,BETA_TIMING:26,"{'candidate_id': 'BETA_TIMING:189', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,6,3,BETA_TIMING:189,0.03,-0.06,0.0,1.0098345235867587,1.0330521002232749,1.0000325090842461,False,0.9855528368353137,BETA_TIMING:26,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,7,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:150', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,7,1,BETA_TIMING:150,0.0,-0.09,0.05,1.0109568907366595,1.0495024460672997,1.0000630335175031,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:318', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,7,2,BETA_TIMING:318,0.12,0.09,-0.1,0.9999010384651118,1.0339481666591197,1.002561145660642,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:74', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,7,3,BETA_TIMING:74,-0.06,-0.12,0.0,1.0117184311558731,1.0696737903128073,1.0000489021925645,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,8,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:213', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,8,1,BETA_TIMING:213,0.03,0.12,-0.1,0.9916163541322106,1.0105215007760493,1.0026773052001758,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:9', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,8,2,BETA_TIMING:9,-0.12,-0.06,0.0,0.9981330548047902,1.0330521002232749,1.0000972178548873,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:87', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,8,3,BETA_TIMING:87,-0.06,-0.03,0.05,0.9982167219605704,1.0144257025713042,1.0000787368081094,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,9,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:307', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,9,1,BETA_TIMING:307,0.12,0.0,0.0,1.0076975707751803,1.0320496300515314,1.000044656378462,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:315', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,9,2,BETA_TIMING:315,0.12,0.06,-0.05,1.0019094686904584,1.032904077364609,1.0010746419187448,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:227', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,9,3,BETA_TIMING:227,0.06,-0.06,0.1,1.009688126295699,1.0295342201706212,1.0001304604359202,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,10,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:248', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,10,1,BETA_TIMING:248,0.06,0.09,0.0,0.9943567633843241,1.0167290314664719,1.0003823667073806,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:218', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,10,2,BETA_TIMING:218,0.06,-0.12,0.0,1.0203003258500623,1.0696737903128073,1.0000224224659369,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:53', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,10,3,BETA_TIMING:53,-0.09,0.0,-0.1,0.9948628797145049,1.0023474655174078,1.002992592502348,True,0.9948628797145049,BETA_TIMING:53,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,11,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:254', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,11,1,BETA_TIMING:254,0.09,-0.12,0.0,1.0221653267218775,1.0696737903128073,1.0000224224659369,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:130', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,11,2,BETA_TIMING:130,-0.03,0.03,-0.1,0.9961786570568046,1.0022675457059134,1.0028256424136985,True,0.9961786570568046,BETA_TIMING:130,"{'candidate_id': 'BETA_TIMING:248', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,11,3,BETA_TIMING:248,0.06,0.09,0.0,0.9943567633843241,1.0167290314664719,1.0003823667073806,False,0.9961786570568046,BETA_TIMING:130,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,12,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:33', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,12,1,BETA_TIMING:33,-0.12,0.12,-0.1,0.979938736379956,1.0033768473880706,1.003075495604442,True,0.979938736379956,BETA_TIMING:33,"{'candidate_id': 'BETA_TIMING:71', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,12,2,BETA_TIMING:71,-0.09,0.12,0.0,0.9806179254147671,1.0018539002898708,1.0003461138286633,True,0.979938736379956,BETA_TIMING:33,"{'candidate_id': 'BETA_TIMING:108', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,12,3,BETA_TIMING:108,-0.03,-0.12,-0.1,1.0159246139142317,1.0718861768612882,1.0028256424136985,False,0.979938736379956,BETA_TIMING:33,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,13,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:254', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,13,1,BETA_TIMING:254,0.09,-0.12,0.0,1.0221653267218775,1.0696737903128073,1.0000224224659369,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:52', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,13,2,BETA_TIMING:52,-0.09,-0.03,0.1,0.9946096914755479,1.0124308430678708,1.0001421081311581,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:315', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,13,3,BETA_TIMING:315,0.12,0.06,-0.05,1.0019094686904584,1.032904077364609,1.0010746419187448,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,14,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:41', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,14,1,BETA_TIMING:41,-0.09,-0.09,0.0,1.0049195159624928,1.0510319012876717,1.0000730601351537,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:187', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,14,2,BETA_TIMING:187,0.03,-0.06,-0.1,1.0116952915039077,1.0352910076907564,1.0026773052001758,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:37', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,14,3,BETA_TIMING:37,-0.09,-0.12,-0.05,1.0101772225797108,1.0708907246104942,1.0012942239514588,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,15,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:315', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,15,1,BETA_TIMING:315,0.12,0.06,-0.05,1.0019094686904584,1.032904077364609,1.0010746419187448,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:237', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,15,2,BETA_TIMING:237,0.06,0.0,0.1,1.0019118104167917,1.015397826315551,1.000154553381727,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:95', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,15,3,BETA_TIMING:95,-0.06,0.03,-0.05,0.9928964200273396,1.001580960799795,1.001257030003468,True,0.9928964200273396,BETA_TIMING:95,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,16,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:94', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,16,1,BETA_TIMING:94,-0.06,0.03,-0.1,0.9938406601982985,1.0022675457059134,1.0029093090727805,True,0.9938406601982985,BETA_TIMING:94,"{'candidate_id': 'BETA_TIMING:258', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,16,2,BETA_TIMING:258,0.09,-0.09,0.05,1.016859064552407,1.0495024460672997,1.0000630335175031,False,0.9938406601982985,BETA_TIMING:94,"{'candidate_id': 'BETA_TIMING:1', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,16,3,BETA_TIMING:1,-0.12,-0.12,-0.05,1.007578676075874,1.0708907246104942,1.0013472073973075,False,0.9938406601982985,BETA_TIMING:94,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,17,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:117', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,17,1,BETA_TIMING:117,-0.03,-0.06,0.0,1.0055540771936287,1.0330521002232749,1.0000325090842461,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:69', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,17,2,BETA_TIMING:69,-0.09,0.12,-0.1,0.9825345976516529,1.0033768473880706,1.002992592502348,True,0.9825345976516529,BETA_TIMING:69,"{'candidate_id': 'BETA_TIMING:179', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,17,3,BETA_TIMING:179,0.0,0.12,0.0,0.9876441296194789,1.0018539002898708,1.0003461138286633,True,0.9825345976516529,BETA_TIMING:69,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,18,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:144', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,18,1,BETA_TIMING:144,0.0,-0.12,-0.1,1.0181260794541291,1.0718861768612882,1.002742722844487,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:41', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,18,2,BETA_TIMING:41,-0.09,-0.09,0.0,1.0049195159624928,1.0510319012876717,1.0000730601351537,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:188', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,18,3,BETA_TIMING:188,0.03,-0.06,-0.05,1.0107654846803498,1.034283580604403,1.0011659042042547,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,19,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:37', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,19,1,BETA_TIMING:37,-0.09,-0.12,-0.05,1.0101772225797108,1.0708907246104942,1.0012942239514588,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:255', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,19,2,BETA_TIMING:255,0.09,-0.09,-0.1,1.0196935588297267,1.0532564849932589,1.0025998618059178,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:88', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,RANDOM,19,3,BETA_TIMING:88,-0.06,-0.03,0.1,0.9970905753243011,1.0124308430678708,1.0001421081311581,False,1.0,BETA_TIMING:163,
LEG_0_NOMINAL,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:35', 'acquisition_value': 0.9780146973754873, 'metadata': {'acquisition_type': 'MODEL_MEAN', 'acquisition_value': 0.9780146973754873, 'predictive_mean': 0.9780146973754873, 'predictive_std': 0.0, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:35', 'beta': [-0.12, 0.12], 'trial_index': 2}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,1,BETA_TIMING:35,-0.12,0.12,0.0,0.9780171668108555,1.0018539002898708,1.0003461138286633,True,0.9780171668108555,BETA_TIMING:35,"{'candidate_id': 'BETA_TIMING:34', 'acquisition_value': 0.9789769070248083, 'metadata': {'acquisition_type': 'MODEL_MEAN', 'acquisition_value': 0.9789769070248083, 'predictive_mean': 0.9789769070248083, 'predictive_std': 0.0, 'incumbent_measured_best': 0.9780171668108555, 'candidate_id': 'BETA_TIMING:34', 'beta': [-0.12, 0.12], 'trial_index': 3}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,2,BETA_TIMING:34,-0.12,0.12,-0.05,0.978979403866751,1.0026898376068671,1.0013472073973075,True,0.9780171668108555,BETA_TIMING:35,"{'candidate_id': 'BETA_TIMING:33', 'acquisition_value': 0.97993626064024, 'metadata': {'acquisition_type': 'MODEL_MEAN', 'acquisition_value': 0.97993626064024, 'predictive_mean': 0.97993626064024, 'predictive_std': 0.0, 'incumbent_measured_best': 0.9780171668108555, 'candidate_id': 'BETA_TIMING:33', 'beta': [-0.12, 0.12], 'trial_index': 4}}"
LEG_0_NOMINAL,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,3,BETA_TIMING:33,-0.12,0.12,-0.1,0.979938736379956,1.0033768473880706,1.003075495604442,True,0.9780171668108555,BETA_TIMING:35,
