bundle_pair_id,case_id,subject_id,scenario_name,calibration_category,coordinate,direction,bundle_length,location_class,start_trajectory_id,endpoint_trajectory_id,intermediate_trajectory_ids,deltaJ_pred,deltaJ_truth,e_deltaJ_bundle,residual_column,residual_computation,n_times_one_step_uncertainty_used,sqrt_n_times_one_step_uncertainty_used,analytic_scaling_formula_used,truth_read_after_manifest_freeze,truth_used_for_selection_or_assignment,used_to_select_threshold,used_by_policy,heldout_final_test_used,data_role
dbv_bundle_0000a1c3d4e3596701160aa8,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,knee,POSITIVE,3,INTERIOR,asym_h-1.750_k-2.250_p-0.01250,asym_h-1.750_k-1.500_p-0.01250,asym_h-1.750_k-2.000_p-0.01250;asym_h-1.750_k-1.750_p-0.01250,0.00322279595418,0.00532933918874,0.00210654323457,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000171c4ba945d19914d0081,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,phase,NEGATIVE,3,INTERIOR,asym_h-4.000_k+0.250_p+0.00000,asym_h-4.000_k+0.250_p-0.00750,asym_h-4.000_k+0.250_p-0.00250;asym_h-4.000_k+0.250_p-0.00500,7.38929912247e-05,7.38929912252e-05,4.4408920985e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0001c8c398f5492b53235573,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,knee,NEGATIVE,3,INTERIOR,asym_h-1.500_k-3.000_p-0.01750,asym_h-1.500_k-3.750_p-0.01750,asym_h-1.500_k-3.250_p-0.01750;asym_h-1.500_k-3.500_p-0.01750,-0.00319307204433,-0.00515064914502,0.00195757710069,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0001cde8233ee6d2ae6c6d93,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,hip,POSITIVE,3,INTERIOR,asym_h-1.750_k+1.500_p-0.02750,asym_h-1.000_k+1.500_p-0.02750,asym_h-1.500_k+1.500_p-0.02750;asym_h-1.250_k+1.500_p-0.02750,-0.00090999626593,-0.0009099962659,2.99760216649e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_00020168f36e563e89fe73f9,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,hip,POSITIVE,3,INTERIOR,asym_h-2.500_k-2.000_p-0.01000,asym_h-1.750_k-2.000_p-0.01000,asym_h-2.250_k-2.000_p-0.01000;asym_h-2.000_k-2.000_p-0.01000,0.000684893367536,0.00166152141924,0.000976628051707,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_00029f202c9071c22758877f,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,phase,POSITIVE,3,INTERIOR,asym_h-1.750_k-3.500_p-0.00750,asym_h-1.750_k-3.500_p+0.00000,asym_h-1.750_k-3.500_p-0.00500;asym_h-1.750_k-3.500_p-0.00250,-6.36319600926e-05,-6.53926541549e-05,1.76069406232e-06,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0002a2bce6827b5b9a00b813,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,knee,POSITIVE,3,INTERIOR,asym_h-4.250_k+1.000_p+0.01750,asym_h-4.250_k+1.750_p+0.01750,asym_h-4.250_k+1.250_p+0.01750;asym_h-4.250_k+1.500_p+0.01750,0.00365750768222,0.00365750768222,0,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000405cc5f5d09b2c4f2fd58,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,phase,POSITIVE,3,INTERIOR,asym_h+1.750_k-1.000_p+0.01500,asym_h+1.750_k-1.000_p+0.02250,asym_h+1.750_k-1.000_p+0.01750;asym_h+1.750_k-1.000_p+0.02000,-6.47741016695e-05,-3.40441786129e-05,3.07299230566e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000442b9e3fef61e632b79cb,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,phase,POSITIVE,3,INTERIOR,asym_h-4.750_k+2.000_p+0.01250,asym_h-4.750_k+2.000_p+0.02000,asym_h-4.750_k+2.000_p+0.01500;asym_h-4.750_k+2.000_p+0.01750,-6.32875914395e-05,-6.3287591394e-05,4.55191440096e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0004907047e980b485b91b32,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,hip,NEGATIVE,3,INTERIOR,asym_h+1.500_k-2.250_p-0.02250,asym_h+0.750_k-2.250_p-0.02250,asym_h+1.250_k-2.250_p-0.02250;asym_h+1.000_k-2.250_p-0.02250,-0.000806070179689,-0.00157769411656,0.000771623936871,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0005a3e123df1f344e70384c,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,knee,NEGATIVE,3,INTERIOR,asym_h-1.500_k-1.750_p-0.01250,asym_h-1.500_k-2.500_p-0.01250,asym_h-1.500_k-2.000_p-0.01250;asym_h-1.500_k-2.250_p-0.01250,-0.00362695326908,-0.00385571161865,0.000228758349561,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0005ab576804ddb777a644bb,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,phase,NEGATIVE,3,INTERIOR,asym_h-1.000_k+1.250_p+0.02750,asym_h-1.000_k+1.250_p+0.02000,asym_h-1.000_k+1.250_p+0.02500;asym_h-1.000_k+1.250_p+0.02250,7.6956243275e-05,6.62394053434e-05,1.07168379315e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0005c928171cd65aeab85eca,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,knee,NEGATIVE,3,UPPER_BOUNDARY,asym_h+0.750_k+2.000_p-0.01000,asym_h+0.750_k+1.250_p-0.01000,asym_h+0.750_k+1.750_p-0.01000;asym_h+0.750_k+1.500_p-0.01000,-0.00317713879879,-0.00561258653867,0.00243544773988,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_00060abda537cd1909b6151d,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,phase,NEGATIVE,3,INTERIOR,asym_h-5.000_k+1.000_p+0.01500,asym_h-5.000_k+1.000_p+0.00750,asym_h-5.000_k+1.000_p+0.01250;asym_h-5.000_k+1.000_p+0.01000,6.23533973201e-05,6.23533973205e-05,4.4408920985e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_00065de39d04d0897776fc14,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,hip,NEGATIVE,3,UPPER_BOUNDARY,asym_h+2.000_k-1.000_p+0.02250,asym_h+1.250_k-1.000_p+0.02250,asym_h+1.750_k-1.000_p+0.02250;asym_h+1.500_k-1.000_p+0.02250,0.000822014274573,0.00113489951863,0.000312885244059,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0007c2238b876512f47da76f,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,hip,POSITIVE,3,INTERIOR,asym_h-0.750_k-2.750_p-0.02750,asym_h+0.000_k-2.750_p-0.02750,asym_h-0.500_k-2.750_p-0.02750;asym_h-0.250_k-2.750_p-0.02750,-0.000991727932672,-0.000991727932673,4.4408920985e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_00081fb60dbdd94d93bc1fef,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,hip,NEGATIVE,3,INTERIOR,asym_h-0.250_k+1.000_p-0.02500,asym_h-1.000_k+1.000_p-0.02500,asym_h-0.500_k+1.000_p-0.02500;asym_h-0.750_k+1.000_p-0.02500,-0.00016828653122,-0.000168286531214,6.2172489379e-15,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0009cd2f63f635c6488210ec,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,phase,POSITIVE,3,INTERIOR,asym_h-5.000_k-3.250_p+0.00250,asym_h-5.000_k-3.250_p+0.01000,asym_h-5.000_k-3.250_p+0.00500;asym_h-5.000_k-3.250_p+0.00750,-5.12562577804e-05,-5.12562577806e-05,2.22044604925e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0009f0dcd15662e947de352e,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,hip,POSITIVE,3,INTERIOR,asym_h-4.750_k-1.000_p-0.00250,asym_h-4.000_k-1.000_p-0.00250,asym_h-4.500_k-1.000_p-0.00250;asym_h-4.250_k-1.000_p-0.00250,-0.000479203220828,-0.000479203220828,0,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000a34875c8c669c72156b9e,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,phase,POSITIVE,3,INTERIOR,asym_h-3.000_k+0.500_p-0.00500,asym_h-3.000_k+0.500_p+0.00250,asym_h-3.000_k+0.500_p-0.00250;asym_h-3.000_k+0.500_p+0.00000,-8.04294746178e-05,-3.53385934838e-05,4.5090881134e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000bf0e90d53cb04c9b9c566,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,hip,POSITIVE,3,INTERIOR,asym_h+0.000_k-2.500_p-0.01750,asym_h+0.750_k-2.500_p-0.01750,asym_h+0.250_k-2.500_p-0.01750;asym_h+0.500_k-2.500_p-0.01750,0.00134262411659,0.00258281153596,0.00124018741936,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000cd089c07a7064e24356ef,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,knee,POSITIVE,3,INTERIOR,asym_h-3.500_k-4.750_p+0.02500,asym_h-3.500_k-4.000_p+0.02500,asym_h-3.500_k-4.500_p+0.02500;asym_h-3.500_k-4.250_p+0.02500,0.00478094866061,0.00478094866057,3.93018950717e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000cfc40d7bb9c7d9dcbe28d,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,knee,POSITIVE,3,INTERIOR,asym_h+1.250_k-4.250_p-0.00500,asym_h+1.250_k-3.500_p-0.00500,asym_h+1.250_k-4.000_p-0.00500;asym_h+1.250_k-3.750_p-0.00500,0.00330166495126,0.00330166495127,5.10702591328e-15,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000d3047d1d01dd38c3e7fd3,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,knee,NEGATIVE,3,INTERIOR,asym_h+1.250_k-1.250_p+0.01750,asym_h+1.250_k-2.000_p+0.01750,asym_h+1.250_k-1.500_p+0.01750;asym_h+1.250_k-1.750_p+0.01750,-0.003347079069,-0.00334707906901,5.3290705182e-15,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000d627e65e04297f6e10253,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,knee,POSITIVE,3,INTERIOR,asym_h-4.750_k-1.750_p+0.01000,asym_h-4.750_k-1.000_p+0.01000,asym_h-4.750_k-1.500_p+0.01000;asym_h-4.750_k-1.250_p+0.01000,0.00367637586,0.00367637586,6.66133814775e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000d6f71cc4f86914692579d,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,knee,POSITIVE,3,INTERIOR,asym_h+1.500_k-4.250_p+0.01250,asym_h+1.500_k-3.500_p+0.01250,asym_h+1.500_k-4.000_p+0.01250;asym_h+1.500_k-3.750_p+0.01250,0.00355215725888,0.0037341083622,0.000181951103318,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000e2550e16dd781360ab804,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,hip,POSITIVE,3,INTERIOR,asym_h-4.000_k+1.000_p-0.00750,asym_h-3.250_k+1.000_p-0.00750,asym_h-3.750_k+1.000_p-0.00750;asym_h-3.500_k+1.000_p-0.00750,0.000667038366158,0.000984327140559,0.000317288774401,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000e5beee565dbf07e7e1b3e,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,hip,POSITIVE,3,INTERIOR,asym_h-1.000_k-1.750_p-0.00250,asym_h-0.250_k-1.750_p-0.00250,asym_h-0.750_k-1.750_p-0.00250;asym_h-0.500_k-1.750_p-0.00250,-0.00148433314623,-0.00148433314623,0,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000e68e8b400588e1d352acd,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,phase,POSITIVE,3,INTERIOR,asym_h+1.750_k+1.250_p-0.01000,asym_h+1.750_k+1.250_p-0.00250,asym_h+1.750_k+1.250_p-0.00750;asym_h+1.750_k+1.250_p-0.00500,-7.56490050065e-05,-7.56490050069e-05,4.4408920985e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_000f8663ce55953caed8b820,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,phase,POSITIVE,3,INTERIOR,asym_h+0.250_k+2.000_p-0.02250,asym_h+0.250_k+2.000_p-0.01500,asym_h+0.250_k+2.000_p-0.02000;asym_h+0.250_k+2.000_p-0.01750,-6.45857825199e-05,-4.30653793035e-05,2.15204032163e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0010c7d10faa0fffa36efe86,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,phase,POSITIVE,3,INTERIOR,asym_h-4.500_k-3.500_p+0.01250,asym_h-4.500_k-3.500_p+0.02000,asym_h-4.500_k-3.500_p+0.01500;asym_h-4.500_k-3.500_p+0.01750,-7.27521441301e-05,5.93799976258e-05,0.000132132141756,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0014166ac405468140353ccd,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,knee,POSITIVE,3,INTERIOR,asym_h+0.250_k-0.500_p+0.00250,asym_h+0.250_k+0.250_p+0.00250,asym_h+0.250_k-0.250_p+0.00250;asym_h+0.250_k+0.000_p+0.00250,0.00318580203507,0.0055025654584,0.00231676342333,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001503f4f36db312bd2658f7,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,hip,POSITIVE,3,INTERIOR,asym_h+0.250_k-3.500_p+0.02000,asym_h+1.000_k-3.500_p+0.02000,asym_h+0.500_k-3.500_p+0.02000;asym_h+0.750_k-3.500_p+0.02000,-0.00131472304177,-0.00155856172393,0.000243838682158,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001525a65239c8e47eb0fc1a,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,hip,NEGATIVE,3,INTERIOR,asym_h+1.500_k-5.000_p+0.00500,asym_h+0.750_k-5.000_p+0.00500,asym_h+1.250_k-5.000_p+0.00500;asym_h+1.000_k-5.000_p+0.00500,-0.000736617913016,-0.00196041758606,0.00122379967304,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0015eb1195c32cb19713c5b3,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,hip,POSITIVE,3,INTERIOR,asym_h-0.500_k+0.000_p+0.03000,asym_h+0.250_k+0.000_p+0.03000,asym_h-0.250_k+0.000_p+0.03000;asym_h+0.000_k+0.000_p+0.03000,-0.000144428617065,0.00130329267388,0.00144772129095,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0015f442082665d23c1ea9f8,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,phase,POSITIVE,3,INTERIOR,asym_h-0.250_k-0.750_p+0.01000,asym_h-0.250_k-0.750_p+0.01750,asym_h-0.250_k-0.750_p+0.01250;asym_h-0.250_k-0.750_p+0.01500,-6.06673295583e-05,-6.06673295587e-05,3.33066907388e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0016e8dbe0191686d41d208f,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,hip,POSITIVE,3,INTERIOR,asym_h-3.750_k+1.000_p-0.01250,asym_h-3.000_k+1.000_p-0.01250,asym_h-3.500_k+1.000_p-0.01250;asym_h-3.250_k+1.000_p-0.01250,-0.000942314684965,-0.00127390165816,0.00033158697319,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001743ac5aeb7ad20374b326,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,phase,NEGATIVE,3,INTERIOR,asym_h-0.250_k-4.750_p+0.02500,asym_h-0.250_k-4.750_p+0.01750,asym_h-0.250_k-4.750_p+0.02250;asym_h-0.250_k-4.750_p+0.02000,6.02440581481e-05,6.02440581481e-05,0,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001839778fa497c7d6f4ce8e,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,knee,POSITIVE,3,INTERIOR,asym_h-1.000_k-2.250_p-0.00500,asym_h-1.000_k-1.500_p-0.00500,asym_h-1.000_k-2.000_p-0.00500;asym_h-1.000_k-1.750_p-0.00500,0.00372115767492,0.00399663465515,0.000275476980231,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001867e84b9cdc1bf8ece98d,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,hip,NEGATIVE,3,INTERIOR,asym_h-1.500_k-5.000_p+0.02500,asym_h-2.250_k-5.000_p+0.02500,asym_h-1.750_k-5.000_p+0.02500;asym_h-2.000_k-5.000_p+0.02500,0.000635620302678,0.000635620302657,2.13162820728e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0018888afcb46ea25212fa20,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,knee,NEGATIVE,3,INTERIOR,asym_h+0.750_k+1.000_p+0.00250,asym_h+0.750_k+0.250_p+0.00250,asym_h+0.750_k+0.750_p+0.00250;asym_h+0.750_k+0.500_p+0.00250,-0.00315701766718,-0.00550226914092,0.00234525147374,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0018a4a5412b8471424c5958,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,phase,POSITIVE,3,INTERIOR,asym_h-3.500_k-0.500_p+0.01750,asym_h-3.500_k-0.500_p+0.02500,asym_h-3.500_k-0.500_p+0.02000;asym_h-3.500_k-0.500_p+0.02250,-8.23413474516e-05,-5.20428874373e-06,7.71370587078e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_00190fe1067920d2b89247a4,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,knee,POSITIVE,3,INTERIOR,asym_h-2.750_k-3.500_p+0.02750,asym_h-2.750_k-2.750_p+0.02750,asym_h-2.750_k-3.250_p+0.02750;asym_h-2.750_k-3.000_p+0.02750,0.00357355619538,0.00802800173892,0.00445444554355,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001989b468284fce38bcefc9,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,knee,POSITIVE,3,INTERIOR,asym_h+0.500_k-0.500_p+0.00000,asym_h+0.500_k+0.250_p+0.00000,asym_h+0.500_k-0.250_p+0.00000;asym_h+0.500_k+0.000_p+0.00000,0.00314660661323,0.00543208882515,0.00228548221192,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001a376d6499b2efe256f307,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,knee,POSITIVE,3,INTERIOR,asym_h-3.250_k-0.750_p+0.00500,asym_h-3.250_k+0.000_p+0.00500,asym_h-3.250_k-0.500_p+0.00500;asym_h-3.250_k-0.250_p+0.00500,0.00351340241624,0.00351340241624,2.22044604925e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001b7d056c117a6fbde32738,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,hip,POSITIVE,3,LOWER_BOUNDARY,asym_h-5.000_k+1.250_p+0.01750,asym_h-4.250_k+1.250_p+0.01750,asym_h-4.750_k+1.250_p+0.01750;asym_h-4.500_k+1.250_p+0.01750,-0.00145419495529,-0.00170204254416,0.000247847588873,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001c4240ea0f42c2f7ebb6fe,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,knee,POSITIVE,3,LOWER_BOUNDARY,asym_h+2.000_k-5.000_p+0.00500,asym_h+2.000_k-4.250_p+0.00500,asym_h+2.000_k-4.750_p+0.00500;asym_h+2.000_k-4.500_p+0.00500,0.00347262275503,0.00347262275503,0,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_001da4ae210a5b7aa3aea8fb,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,knee,POSITIVE,3,INTERIOR,asym_h-3.500_k+0.000_p+0.02750,asym_h-3.500_k+0.750_p+0.02750,asym_h-3.500_k+0.250_p+0.02750;asym_h-3.500_k+0.500_p+0.02750,0.00349713464145,0.00349713464145,8.881784197e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
